"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","21000","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14400","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","15200","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14600","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","10100","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","11600","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","12600","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","17600","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","17100","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","13900","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","7900","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","10800","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","9900","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","13000","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","11600","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","16400","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","20100","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","20300","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","13800","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14600","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14200","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","15200","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","15300","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14300","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","15000","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","15900","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","20400","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","20900","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","21100","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","16700","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","17700","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","16700","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","13300","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14600","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","14700","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","17100","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","19700","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","","x","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","19100","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","18400","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","26300","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","21800","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","23200","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","19700","E","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","24100","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","20300","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh beets [114221141]","Pounds","254","units","0","v73083","14.2.3","21200","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","5200","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","5000","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","4400","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","4000","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","5000","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","7000","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","6200","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","4900","E","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","6700","E","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","","x","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh broccoli [114221821]","Pounds","254","units","0","v43974249","14.2.19","6600","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","14400","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","13800","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","18600","E","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","10500","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","12800","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","11100","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","6700","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","10700","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","11900","E","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","11700","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh Brussels sprouts [114221361]","Pounds","254","units","0","v43974250","14.2.20","11200","","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cabbage [11422132]","Pounds","254","units","0","v73157","14.2.4","9300","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cabbage [11422132]","Pounds","254","units","0","v73157","14.2.4","8800","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cabbage [11422132]","Pounds","254","units","0","v73157","14.2.4","10700","","","t","0"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh cabbage [11422132]","Pounds","254","units","0","v73157","14.2.4","19800","","","t","0"
