"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1975","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","98","","","","0"
"1976","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","70","","","","0"
"1977","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","156","","","","0"
"1978","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","155","","","","0"
"1979","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","204","","","","0"
"1980","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","145","","","","0"
"1981","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","172","","","","0"
"1982","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","133","","","","0"
"1983","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","138","","","","0"
"1984","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","123","","","","0"
"1985","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","98","","","","0"
"1986","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","97","","","","0"
"1987","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","100","","","","0"
"1988","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","120","","","","0"
"1989","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"1990","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"1991","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","154","","","","0"
"1992","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"1993","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"1994","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"1995","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"1996","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","196","","","","0"
"1997","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","110","","","","0"
"1998","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","165","","","","0"
"1999","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","150","","","","0"
"2000","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","150","","","","0"
"2001","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","203","","","","0"
"2002","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","175","","","","0"
"2003","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","175","","","","0"
"2004","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"2005","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","140","","","","0"
"2006","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","","x","","","0"
"2007","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","225","","","","0"
"2008","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","190","","","","0"
"2009","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","210","E","","","0"
"2010","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","270","","","","0"
"2011","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","393","","","","0"
"2012","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","418","","","","0"
"2013","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","442","","","","0"
"2014","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","467","","","","0"
"2015","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","491","","","","0"
"2016","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","516","","","","0"
"2017","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","503","","","","0"
"2018","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","461","","","","0"
"2019","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","405","","","","0"
"2020","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","358","","","","0"
"2021","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","327","","","","0"
"2022","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","433","","","","0"
"2023","British Columbia","2016A000259","Area planted (acres)","Fresh beets [114221141]","Acres","28","units","0","v73070","14.1.3","403","","","","0"
"2007","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","950","","","","0"
"2008","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","925","","","","0"
"2009","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","855","","","","0"
"2010","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","","F","","","0"
"2011","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","825","","","","0"
"2012","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","795","","","","0"
"2013","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","765","","","","0"
"2014","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","735","","","","0"
"2015","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","705","E","","","0"
"2016","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","","x","","","0"
"2017","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","610","","","","0"
"2018","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","600","","","","0"
"2019","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","580","","","","0"
"2020","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","553","","","","0"
"2021","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","639","E","","","0"
"2022","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","630","","","","0"
"2023","British Columbia","2016A000259","Area planted (acres)","Fresh broccoli [114221821]","Acres","28","units","0","v43974243","14.1.19","600","","","","0"
"2007","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","850","","","","0"
"2008","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","720","","","","0"
"2009","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","855","E","","","0"
"2010","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","988","","","","0"
"2011","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","765","","","","0"
"2012","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","699","","","","0"
"2013","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","632","","","","0"
"2014","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","566","","","","0"
"2015","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","499","","","","0"
"2016","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","433","","","","0"
"2017","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","425","","","","0"
"2018","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","435","","","","0"
"2019","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","461","","","","0"
"2020","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","550","","","","0"
"2021","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","600","","","","0"
"2022","British Columbia","2016A000259","Area planted (acres)","Fresh Brussels sprouts [114221361]","Acres","28","units","0","v43974244","14.1.20","651","E","","","0"
