REF_DATE,GEO,DGUID,Estimates,Commodity,"Farm area, production, value",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1968,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,8106,,,,0
1969,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,2540,,,,0
1970,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,7834,,,,0
1971,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,6850,,,,0
1972,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4104,,,,0
1973,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3551,,,,0
1974,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4545,,,,0
1975,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,5158,,,,0
1976,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4462,,,,0
1977,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,5566,,,,0
1978,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,6544,,,,0
1979,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,5992,,,,0
1980,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,8138,,,,0
1981,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,7532,,,,0
1982,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,8468,,,,0
1983,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,8968,,,,0
1984,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,7705,,,,0
1985,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,7530,,,,0
1986,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,5223,,,,0
1987,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,9577,,,,0
1988,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,11056,,,,0
1989,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3696,,,,0
1990,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,6148,,,,0
1991,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3449,,,,0
1992,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,6638,,,,0
1993,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,5510,,,,0
1994,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3490,,,,0
1995,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3141,,,,0
1996,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3935,,,,0
1997,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,2505,,,,0
1998,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4420,,,,0
1999,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4620,,,,0
2000,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4575,,,,0
2001,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4240,,,,0
2002,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,4035,,,,0
2003,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3850,,,,0
2004,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,3228,,,,0
2005,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,2500,,,,0
2006,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1750,,,,0
2007,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1675,,,,0
2008,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1683,,,,0
2009,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1492,,,,0
2010,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,2062,,,,0
2011,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,2318,,,,0
2012,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1774,,,,0
2013,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1471,,,,0
2014,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1590,,,,0
2015,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1253,,,,0
2016,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1305,,,,0
2017,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1432,,,,0
2018,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1222,,,,0
2019,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1370,,,,0
2020,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1369,,,,0
2021,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1310,,,,0
2022,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1466,,,,0
2023,British Columbia,2021A000259,Marketed production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v74586,13.1.8.4,1503,,,,0
2011,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,110349,,,,0
2012,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,112239,,,,0
2013,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,95217,,,,0
2014,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,113396,,,,0
2015,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,112039,,,,0
2016,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,117753,,,,0
2018,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,114755,,,,0
2019,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,116398,,,,0
2020,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,102326,,,,0
2021,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,92616,,,,0
2022,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,84289,,,,0
2023,British Columbia,2021A000259,Total production,Fresh apples [114114111],Tons,Tons,291,units,0,v1086224204,13.8.1.4,72352,,,,0
2011,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,444,,,,0
2012,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,714,,,,0
2013,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,476,,,,0
2014,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,903,,,,0
2015,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,1084,,,,0
2016,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,1127,,,,0
2018,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,999,,,,0
2019,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,901,,,,0
2020,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,806,,,,0
2021,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,701,,,,0
2022,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,643,,,,0
2023,British Columbia,2021A000259,Total production,Fresh apricots [114114431],Tons,Tons,291,units,0,v1086224220,13.8.9.4,591,,,,0
2011,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,49505,,,,0
2012,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,58934,,,,0
2013,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,56031,,,,0
2014,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,72168,,,,0
2015,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,85763,,,,0
2016,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,82000,,,,0
2018,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,77319,,,,0
2019,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,94718,,,,0
2020,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,81765,,,,0
2021,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,75850,,,,0
2022,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,73273,,,,0
2023,British Columbia,2021A000259,Total production,Fresh blueberries [1141114],Tons,Tons,291,units,0,v1086224206,13.8.2.4,62306,,,,0
2011,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,239,,,,0
2012,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,239,,,,0
2013,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,103,,,,0
2014,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,146,,,,0
2015,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,265,,,,0
2016,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,206,,,,0
2018,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,129,,,,0
2019,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,,F,,,0
2020,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,,F,,,0
2021,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,151,,,,0
2022,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,162,,,,0
2023,British Columbia,2021A000259,Total production,Fresh sour cherries [114114521],Tons,Tons,291,units,0,v1086224222,13.8.10.4,172,,,,0
2011,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,11495,,,,0
2012,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,17835,,,,0
2013,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,12845,,,,0
2014,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,17077,,,,0
2015,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,19277,,,,0
2016,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,19237,,,,0
2018,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,27924,,,,0
2019,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,23408,,,,0
2020,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,20554,,,,0
2021,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,17124,,,,0
2022,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,21992,,,,0
2023,British Columbia,2021A000259,Total production,Fresh sweet cherries [114114511],Tons,Tons,291,units,0,v1086224224,13.8.11.4,23660,,,,0
2011,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,31002,,,,0
2012,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,40834,,,,0
2013,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,45825,,,,0
2014,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,47684,,,,0
2015,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,47081,,,,0
2016,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,50601,,,,0
2018,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,58738,,,,0
2019,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,34510,,,,0
2020,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,51385,,,,0
2021,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,51295,,,,0
2022,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,51887,,,,0
2023,British Columbia,2021A000259,Total production,Fresh cranberries [114111311],Tons,Tons,291,units,0,v1086224226,13.8.12.4,52806,,,,0
2011,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,23121,,,,0
2012,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,29348,,,,0
2013,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,26791,,,,0
2014,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,28803,,,,0
2015,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,29043,,,,0
2016,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,32578,,,,0
2018,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,,F,,,0
2019,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,36443,,,,0
2020,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,32767,,,,0
2021,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,29362,,,,0
2022,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,26562,,,,0
2023,British Columbia,2021A000259,Total production,Fresh grapes [1141147],Tons,Tons,291,units,0,v1086224208,13.8.3.4,19983,,,,0
2011,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,889,,,,0
2012,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,872,,,,0
2013,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,728,,,,0
2014,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,957,,,,0
2015,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,998,,,,0
2016,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,1212,,,,0
2018,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,889,,,,0
2019,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,840,,,,0
2020,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,785,,,,0
2021,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,689,,,,0
2022,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,699,,,,0
2023,British Columbia,2021A000259,Total production,Fresh nectarines [114114421],Tons,Tons,291,units,0,v1086224228,13.8.13.4,616,,,,0
2011,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,5675,,,,0
2012,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,7036,,,,0
2013,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,5408,,,,0
2014,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,7135,,,,0
2015,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,6835,,,,0
2016,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,7002,,,,0
2018,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,6490,,,,0
2019,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,6263,,,,0
2020,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,5973,,,,0
2021,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,5818,,,,0
2022,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,5543,,,,0
2023,British Columbia,2021A000259,Total production,Fresh peaches [114114411],Tons,Tons,291,units,0,v1086224210,13.8.4.4,5325,,,,0
2011,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,6435,,,,0
2012,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,6636,,,,0
2013,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,7022,,,,0
2014,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,6903,,,,0
2015,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5616,,,,0
2016,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5490,,,,0
2018,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5982,,,,0
2019,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5969,,,,0
2020,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5252,,,,0
2021,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,4367,,,,0
2022,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5212,,,,0
2023,British Columbia,2021A000259,Total production,Fresh pears [114114211],Tons,Tons,291,units,0,v1086224212,13.8.5.4,5439,,,,0
2011,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1595,,,,0
2012,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1531,,,,0
2013,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1683,,,,0
2014,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,2418,,,,0
2015,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1878,,,,0
2016,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1743,,,,0
2018,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1707,,,,0
2019,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1528,,,,0
2020,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1361,,,,0
2021,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1276,,,,0
2022,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1387,,,,0
2023,British Columbia,2021A000259,Total production,Fresh plums and prune plums [1141143],Tons,Tons,291,units,0,v1086224214,13.8.6.4,1290,,,,0
2011,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,12313,,,,0
2012,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,11413,,,,0
2013,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,9919,,,,0
2014,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,11577,,,,0
2015,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,8894,,,,0
2016,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,9965,,,,0
2018,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,8867,,,,0
2019,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,7664,,,,0
2020,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,6192,,,,0
2021,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,3926,,,,0
2022,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,5480,,,,0
2023,British Columbia,2021A000259,Total production,Fresh raspberries [114111211],Tons,Tons,291,units,0,v1086224216,13.8.7.4,5553,,,,0
2011,British Columbia,2021A000259,Total production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v1086224218,13.8.8.4,2318,,,,0
2012,British Columbia,2021A000259,Total production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v1086224218,13.8.8.4,1774,,,,0
2013,British Columbia,2021A000259,Total production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v1086224218,13.8.8.4,1475,,,,0
2014,British Columbia,2021A000259,Total production,Fresh strawberries [114111111],Tons,Tons,291,units,0,v1086224218,13.8.8.4,1590,,,,0
