x,y,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_MONTH,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,TOTAL_RAIN_FLAG,LOCAL_YEAR,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG
-120.74027777777778,56.238055555555555,1183000.2010.12.1,,,,,1183000,-3.7,12,,M,BC,,2010,2010-12-01 00:00:00,,0,1,0,6,,-10.4,,0,0,0,T,M,,0,T,28.4,FORT ST JOHN A,-17,
-120.74027777777778,56.238055555555555,1183000.2010.12.2,,,,,1183000,-14.6,12,,M,BC,,2010,2010-12-02 00:00:00,,0,2,1.8,6,,-16,,0,2.5,0,,M,,0,,34,FORT ST JOHN A,-17.4,
-120.74027777777778,56.238055555555555,1183000.2010.12.3,,,,,1183000,-13.2,12,,M,BC,,2010,2010-12-03 00:00:00,,0,3,0,8,,-15,,0,0,0,T,M,,0,T,33,FORT ST JOHN A,-16.8,
-120.74027777777778,56.238055555555555,1183000.2010.12.4,,,E,,1183000,-2.7,12,,M,BC,,2010,2010-12-04 00:00:00,E,37,4,0,7,,-10.4,,0,0,0,,M,,22,,28.4,FORT ST JOHN A,-18.1,
-120.74027777777778,56.238055555555555,1183000.2010.12.5,,,E,,1183000,-1.4,12,,M,BC,,2010,2010-12-05 00:00:00,E,37,5,0,5,,-5.4,,0,0,0,,M,,25,,23.4,FORT ST JOHN A,-9.3,
-120.74027777777778,56.238055555555555,1183000.2010.12.6,,,E,,1183000,-8.5,12,,M,BC,,2010,2010-12-06 00:00:00,E,37,6,0,5,,-11.4,,0,0,0,,M,,34,,29.4,FORT ST JOHN A,-14.2,
-120.74027777777778,56.238055555555555,1183000.2010.12.7,,,,,1183000,-11.5,12,,M,BC,,2010,2010-12-07 00:00:00,,0,7,0,5,,-13.6,,0,0,0,T,M,,0,T,31.6,FORT ST JOHN A,-15.7,
-120.74027777777778,56.238055555555555,1183000.2010.12.8,,,E,,1183000,-11.1,12,,M,BC,,2010,2010-12-08 00:00:00,E,37,8,7.7,8,,-14.7,,0,7.7,0,,M,,35,,32.7,FORT ST JOHN A,-18.2,
-120.74027777777778,56.238055555555555,1183000.2010.12.9,,,,,1183000,-18.2,12,,M,BC,,2010,2010-12-09 00:00:00,,0,9,6.8,13,,-19.8,,0,6.8,0,,M,,0,,37.8,FORT ST JOHN A,-21.4,
-120.74027777777778,56.238055555555555,1183000.2010.12.10,,,,,1183000,-20.3,12,,M,BC,,2010,2010-12-10 00:00:00,,0,10,3.3,19,,-21.3,,0,3.3,0,,M,,0,,39.3,FORT ST JOHN A,-22.3,
-120.74027777777778,56.238055555555555,1183000.2010.12.11,,,,,1183000,-18.9,12,,M,BC,,2010,2010-12-11 00:00:00,,0,11,0,21,,-20.1,,0,0,0,T,M,,0,T,38.1,FORT ST JOHN A,-21.3,
-120.74027777777778,56.238055555555555,1183000.2010.12.12,,,,,1183000,-15.4,12,,M,BC,,2010,2010-12-12 00:00:00,,0,12,3,21,,-17.4,,0,3,0,,M,,0,,35.4,FORT ST JOHN A,-19.4,
-120.74027777777778,56.238055555555555,1183000.2010.12.13,,,,,1183000,-9.6,12,,M,BC,,2010,2010-12-13 00:00:00,,0,13,0,24,,-15.3,,0,0,0,T,M,,0,T,33.3,FORT ST JOHN A,-20.9,
-120.74027777777778,56.238055555555555,1183000.2010.12.14,,,,,1183000,-7.6,12,,M,BC,,2010,2010-12-14 00:00:00,,65,14,1,23,,-13.7,,0,1.2,0,,M,,34,,31.7,FORT ST JOHN A,-19.7,
-120.74027777777778,56.238055555555555,1183000.2010.12.15,,,E,,1183000,-19.6,12,,M,BC,,2010,2010-12-15 00:00:00,E,33,15,4.8,24,,-21,,0,4.8,0,,M,,32,,39,FORT ST JOHN A,-22.3,
-120.74027777777778,56.238055555555555,1183000.2010.12.16,,,,,1183000,-22.1,12,,M,BC,,2010,2010-12-16 00:00:00,,0,16,1.6,28,,-23.3,,0,1.6,0,,M,,0,,41.3,FORT ST JOHN A,-24.5,
-120.74027777777778,56.238055555555555,1183000.2010.12.17,,,,,1183000,-22.5,12,,M,BC,,2010,2010-12-17 00:00:00,,0,17,1.6,28,,-24.1,,0,1.6,0,,M,,0,,42.1,FORT ST JOHN A,-25.6,
-120.74027777777778,56.238055555555555,1183000.2010.12.18,,,,,1183000,-16.7,12,,M,BC,,2010,2010-12-18 00:00:00,,0,18,0.8,28,,-19.7,,0,0.8,0,,M,,0,,37.7,FORT ST JOHN A,-22.6,
-120.74027777777778,56.238055555555555,1183000.2010.12.19,,,,,1183000,-15.7,12,,M,BC,,2010,2010-12-19 00:00:00,,0,19,0,29,,-17.4,,0,0,0,T,M,,0,T,35.4,FORT ST JOHN A,-19,
-120.74027777777778,56.238055555555555,1183000.2010.12.20,,,,,1183000,-15.8,12,,M,BC,,2010,2010-12-20 00:00:00,,0,20,0,29,,-18.7,,0,0,0,T,M,,0,T,36.7,FORT ST JOHN A,-21.6,
-120.74027777777778,56.238055555555555,1183000.2010.12.21,,,,,1183000,-16.2,12,,M,BC,,2010,2010-12-21 00:00:00,,0,21,0,29,,-19,,0,0,0,,M,,0,,37,FORT ST JOHN A,-21.7,
-120.74027777777778,56.238055555555555,1183000.2010.12.22,,,,,1183000,-17.2,12,,M,BC,,2010,2010-12-22 00:00:00,,0,22,0,28,,-19.9,,0,0,0,T,M,,0,T,37.9,FORT ST JOHN A,-22.5,
-120.74027777777778,56.238055555555555,1183000.2010.12.23,,,,,1183000,-18.8,12,,M,BC,,2010,2010-12-23 00:00:00,,0,23,0.2,28,,-19.5,,0,0.2,0,,M,,0,,37.5,FORT ST JOHN A,-20.2,
-120.74027777777778,56.238055555555555,1183000.2010.12.24,,,,,1183000,-17.2,12,,M,BC,,2010,2010-12-24 00:00:00,,0,24,0,28,,-18.3,,0,0,0,T,M,,0,T,36.3,FORT ST JOHN A,-19.3,
-120.74027777777778,56.238055555555555,1183000.2010.12.25,,,,,1183000,-9.8,12,,M,BC,,2010,2010-12-25 00:00:00,,0,25,0,28,,-13.9,,0,0,0,T,M,,0,T,31.9,FORT ST JOHN A,-18,
-120.74027777777778,56.238055555555555,1183000.2010.12.26,,,E,,1183000,-9.2,12,,M,BC,,2010,2010-12-26 00:00:00,E,37,26,5.4,26,,-15.1,,0,5.4,0,,M,,35,,33.1,FORT ST JOHN A,-21,
-120.74027777777778,56.238055555555555,1183000.2010.12.27,,,,,1183000,-20.1,12,,M,BC,,2010,2010-12-27 00:00:00,,0,27,0.4,29,,-22.6,,0,0.4,0,,M,,0,,40.6,FORT ST JOHN A,-25.1,
-120.74027777777778,56.238055555555555,1183000.2010.12.28,,,,,1183000,-20.5,12,,M,BC,,2010,2010-12-28 00:00:00,,0,28,1.8,29,,-23.8,,0,1.8,0,,M,,0,,41.8,FORT ST JOHN A,-27.1,
-120.74027777777778,56.238055555555555,1183000.2010.12.29,,,,,1183000,-21.1,12,,M,BC,,2010,2010-12-29 00:00:00,,0,29,1.4,30,,-22.5,,0,1.4,0,,M,,0,,40.5,FORT ST JOHN A,-23.8,
-120.74027777777778,56.238055555555555,1183000.2010.12.30,,,,,1183000,-22.8,12,,M,BC,,2010,2010-12-30 00:00:00,,0,30,0,30,,-25.6,,0,0,0,,M,,0,,43.6,FORT ST JOHN A,-28.3,
-120.74027777777778,56.238055555555555,1183000.2010.12.31,,,,,1183000,-8.9,12,,M,BC,,2010,2010-12-31 00:00:00,,0,31,0,28,,-17.2,,0,0,0,,M,,0,,35.2,FORT ST JOHN A,-25.5,
-120.74027777777778,56.238055555555555,1183000.2011.1.1,,,,,1183000,-1.2,1,,M,BC,,2011,2011-01-01 00:00:00,,0,1,0,28,,-6.4,,0,0,0,,M,,0,,24.4,FORT ST JOHN A,-11.6,
-120.74027777777778,56.238055555555555,1183000.2011.1.2,,,,,1183000,-4.4,1,,M,BC,,2011,2011-01-02 00:00:00,,0,2,0,25,,-7.3,,0,0,0,,M,,0,,25.3,FORT ST JOHN A,-10.1,
-120.74027777777778,56.238055555555555,1183000.2011.1.3,,,,,1183000,-3.4,1,,M,BC,,2011,2011-01-03 00:00:00,,0,3,0,24,,-7.4,,0,0,0,,M,,0,,25.4,FORT ST JOHN A,-11.3,
-120.74027777777778,56.238055555555555,1183000.2011.1.4,,,,,1183000,1.4,1,,M,BC,,2011,2011-01-04 00:00:00,,46,4,0,22,,-1.9,,0,0,0,T,M,,24,T,19.9,FORT ST JOHN A,-5.2,
-120.74027777777778,56.238055555555555,1183000.2011.1.5,,,,,1183000,3.5,1,,M,BC,T,2011,2011-01-05 00:00:00,,59,5,0,20,,1.7,,0,0,0,,M,,24,T,16.3,FORT ST JOHN A,-0.2,
-120.74027777777778,56.238055555555555,1183000.2011.1.6,,,E,,1183000,2.9,1,,M,BC,,2011,2011-01-06 00:00:00,E,56,6,0,19,,-1.5,,0,0,0,,M,,23,,19.5,FORT ST JOHN A,-5.9,
-120.74027777777778,56.238055555555555,1183000.2011.1.7,,,E,,1183000,-4.6,1,,M,BC,,2011,2011-01-07 00:00:00,E,46,7,0.7,16,,-8.9,,0,0.7,0,,M,,35,,26.9,FORT ST JOHN A,-13.2,
-120.74027777777778,56.238055555555555,1183000.2011.1.8,,,E,,1183000,-13,1,,M,BC,,2011,2011-01-08 00:00:00,E,56,8,5.4,20,,-14.1,,0,5.4,0,,M,,35,,32.1,FORT ST JOHN A,-15.1,
-120.74027777777778,56.238055555555555,1183000.2011.1.9,,,,,1183000,-13,1,,M,BC,,2011,2011-01-09 00:00:00,,0,9,0.2,22,,-14.5,,0,0.2,0,,M,,0,,32.5,FORT ST JOHN A,-16,
-120.74027777777778,56.238055555555555,1183000.2011.1.10,,,,,1183000,-15.7,1,,M,BC,,2011,2011-01-10 00:00:00,,0,10,0.4,22,,-17.9,,0,0.4,0,,M,,0,,35.9,FORT ST JOHN A,-20.1,
-120.74027777777778,56.238055555555555,1183000.2011.1.11,,,,,1183000,-16.5,1,,M,BC,,2011,2011-01-11 00:00:00,,0,11,0.8,22,,-18.1,,0,0.8,0,,M,,0,,36.1,FORT ST JOHN A,-19.7,
-120.74027777777778,56.238055555555555,1183000.2011.1.12,,,,,1183000,-18,1,,M,BC,,2011,2011-01-12 00:00:00,,0,12,1.2,24,,-21.9,,0,1.2,0,,M,,0,,39.9,FORT ST JOHN A,-25.7,
-120.74027777777778,56.238055555555555,1183000.2011.1.13,,,,,1183000,-25.7,1,,M,BC,,2011,2011-01-13 00:00:00,,0,13,0.4,25,,-29.1,,0,0.4,0,,M,,0,,47.1,FORT ST JOHN A,-32.4,
-120.74027777777778,56.238055555555555,1183000.2011.1.14,,,,,1183000,-28.2,1,,M,BC,,2011,2011-01-14 00:00:00,,0,14,3.2,25,,-30,,0,3.2,0,,M,,0,,48,FORT ST JOHN A,-31.7,
-120.74027777777778,56.238055555555555,1183000.2011.1.15,,,,,1183000,-27,1,,M,BC,,2011,2011-01-15 00:00:00,,0,15,9.8,30,,-28.4,,0,9.8,0,,M,,0,,46.4,FORT ST JOHN A,-29.8,
-120.74027777777778,56.238055555555555,1183000.2011.1.16,,,,,1183000,-25.2,1,,M,BC,,2011,2011-01-16 00:00:00,,0,16,10.2,38,,-26.3,,0,10.2,0,,M,,0,,44.3,FORT ST JOHN A,-27.3,
-120.74027777777778,56.238055555555555,1183000.2011.1.17,,,E,,1183000,-14.5,1,,M,BC,,2011,2011-01-17 00:00:00,E,37,17,4.8,50,,-20.6,,0,4.8,0,,M,,25,,38.6,FORT ST JOHN A,-26.6,
-120.74027777777778,56.238055555555555,1183000.2011.1.18,,,E,,1183000,-4.1,1,,M,BC,,2011,2011-01-18 00:00:00,E,37,18,0,51,,-9.4,,0,0,0,,M,,25,,27.4,FORT ST JOHN A,-14.6,
-120.74027777777778,56.238055555555555,1183000.2011.1.19,,,,,1183000,-5.2,1,,M,BC,,2011,2011-01-19 00:00:00,,0,19,0.4,51,,-9.3,,0,0.4,0,,M,,0,,27.3,FORT ST JOHN A,-13.4,
-120.74027777777778,56.238055555555555,1183000.2011.1.20,,,E,,1183000,3.5,1,,M,BC,,2011,2011-01-20 00:00:00,E,46,20,2,53,,-6.6,,0,2,0,,M,,35,,24.6,FORT ST JOHN A,-16.6,
-120.74027777777778,56.238055555555555,1183000.2011.1.21,,,,,1183000,-13.5,1,,M,BC,,2011,2011-01-21 00:00:00,,0,21,2,53,,-16.5,,0,2,0,,M,,0,,34.5,FORT ST JOHN A,-19.5,
-120.74027777777778,56.238055555555555,1183000.2011.1.22,,,E,,1183000,4.7,1,,M,BC,,2011,2011-01-22 00:00:00,E,56,22,0,55,,-6.8,,0,0,0,,M,,23,,24.8,FORT ST JOHN A,-18.2,
-120.74027777777778,56.238055555555555,1183000.2011.1.23,,,E,,1183000,3.4,1,,M,BC,,2011,2011-01-23 00:00:00,E,37,23,0,52,,1.4,,0,0,0,,M,,24,,16.6,FORT ST JOHN A,-0.7,
-120.74027777777778,56.238055555555555,1183000.2011.1.24,,,E,,1183000,4.7,1,,M,BC,,2011,2011-01-24 00:00:00,E,37,24,0,50,,2.3,,0,0,0,T,M,,23,T,15.7,FORT ST JOHN A,-0.1,
-120.74027777777778,56.238055555555555,1183000.2011.1.25,,,E,,1183000,4.7,1,,M,BC,,2011,2011-01-25 00:00:00,E,56,25,0,45,,2.8,,0,0,0,,M,,24,,15.2,FORT ST JOHN A,0.9,
-120.74027777777778,56.238055555555555,1183000.2011.1.26,,,E,,1183000,6.5,1,,M,BC,,2011,2011-01-26 00:00:00,E,37,26,0,42,,4.4,,0,0,0,,M,,23,,13.6,FORT ST JOHN A,2.3,
-120.74027777777778,56.238055555555555,1183000.2011.1.27,,,E,,1183000,5.9,1,,M,BC,T,2011,2011-01-27 00:00:00,E,56,27,4,35,,1.5,,0,4,0,,M,,24,,16.5,FORT ST JOHN A,-3,
-120.74027777777778,56.238055555555555,1183000.2011.1.28,,,E,,1183000,-3,1,,M,BC,,2011,2011-01-28 00:00:00,E,44,28,11.4,40,,-10.7,,0,11.4,0,,M,,34,,28.7,FORT ST JOHN A,-18.4,
-120.74027777777778,56.238055555555555,1183000.2011.1.29,,,,,1183000,-17.3,1,,M,BC,,2011,2011-01-29 00:00:00,,0,29,2,49,,-18.7,,0,2,0,,M,,0,,36.7,FORT ST JOHN A,-20,
-120.74027777777778,56.238055555555555,1183000.2011.1.30,,,,,1183000,-17.5,1,,M,BC,,2011,2011-01-30 00:00:00,,0,30,0,50,,-21.8,,0,0,0,T,M,,0,T,39.8,FORT ST JOHN A,-26.1,
-120.74027777777778,56.238055555555555,1183000.2011.1.31,,,,,1183000,-21.2,1,,M,BC,,2011,2011-01-31 00:00:00,,0,31,0,50,,-24.2,,0,0,0,,M,,0,,42.2,FORT ST JOHN A,-27.1,
-120.74027777777778,56.238055555555555,1183000.2011.2.1,,,E,,1183000,0.7,2,,M,BC,,2011,2011-02-01 00:00:00,E,46,1,0,50,,-12.6,,0,0,0,,M,,23,,30.6,FORT ST JOHN A,-25.8,
-120.74027777777778,56.238055555555555,1183000.2011.2.2,,,E,,1183000,5.6,2,,M,BC,,2011,2011-02-02 00:00:00,E,56,2,0,49,,3.1,,0,0,0,,M,,24,,14.9,FORT ST JOHN A,0.5,
-120.74027777777778,56.238055555555555,1183000.2011.2.3,,,E,,1183000,4.7,2,,M,BC,,2011,2011-02-03 00:00:00,E,46,3,0,45,,3.1,,0,0,0,,M,,21,,14.9,FORT ST JOHN A,1.4,
-120.74027777777778,56.238055555555555,1183000.2011.2.4,,,E,,1183000,6,2,,M,BC,,2011,2011-02-04 00:00:00,E,46,4,2,42,,3.4,,0,1,1,,M,,22,,14.6,FORT ST JOHN A,0.8,
-120.74027777777778,56.238055555555555,1183000.2011.2.5,,,E,,1183000,1,2,,M,BC,,2011,2011-02-05 00:00:00,E,46,5,0,39,,-6.9,,0,0,0,T,M,,35,T,24.9,FORT ST JOHN A,-14.8,
-120.74027777777778,56.238055555555555,1183000.2011.2.6,,,,,1183000,-12.8,2,,M,BC,,2011,2011-02-06 00:00:00,,0,6,0,38,,-16.8,,0,0,0,T,M,,0,T,34.8,FORT ST JOHN A,-20.7,
-120.74027777777778,56.238055555555555,1183000.2011.2.7,,,,,1183000,-11.5,2,,M,BC,,2011,2011-02-07 00:00:00,,0,7,0,38,,-15,,0,0,0,,M,,0,,33,FORT ST JOHN A,-18.4,
-120.74027777777778,56.238055555555555,1183000.2011.2.8,,,,,1183000,-9.1,2,,M,BC,,2011,2011-02-08 00:00:00,,0,8,0,38,,-15.5,,0,0,0,T,M,,0,T,33.5,FORT ST JOHN A,-21.9,
-120.74027777777778,56.238055555555555,1183000.2011.2.9,,,E,,1183000,-1.6,2,,M,BC,,2011,2011-02-09 00:00:00,E,56,9,0,36,,-5.8,,0,0,0,,M,,24,,23.8,FORT ST JOHN A,-10,
-120.74027777777778,56.238055555555555,1183000.2011.2.10,,,E,,1183000,5,2,,M,BC,,2011,2011-02-10 00:00:00,E,37,10,0,35,,1.2,,0,0,0,,M,,24,,16.8,FORT ST JOHN A,-2.7,
-120.74027777777778,56.238055555555555,1183000.2011.2.11,,,E,,1183000,5.3,2,,M,BC,,2011,2011-02-11 00:00:00,E,56,11,0,33,,3.3,,0,0,0,,M,,24,,14.7,FORT ST JOHN A,1.3,
-120.74027777777778,56.238055555555555,1183000.2011.2.12,,,E,,1183000,3.7,2,,M,BC,,2011,2011-02-12 00:00:00,E,46,12,0,27,,1.3,,0,0,0,,M,,21,,16.7,FORT ST JOHN A,-1.1,
-120.74027777777778,56.238055555555555,1183000.2011.2.13,,,E,,1183000,2.2,2,,M,BC,,2011,2011-02-13 00:00:00,E,46,13,0,25,,-0.6,,0,0,0,,M,,22,,18.6,FORT ST JOHN A,-3.3,
-120.74027777777778,56.238055555555555,1183000.2011.2.14,,,E,,1183000,1.9,2,,M,BC,,2011,2011-02-14 00:00:00,E,56,14,2,25,,-10,,0,2,0,,M,,34,,28,FORT ST JOHN A,-21.9,
-120.74027777777778,56.238055555555555,1183000.2011.2.15,,,E,,1183000,-21.9,2,,M,BC,,2011,2011-02-15 00:00:00,E,56,15,9.2,28,,-23.3,,0,9.2,0,,M,,33,,41.3,FORT ST JOHN A,-24.7,
-120.74027777777778,56.238055555555555,1183000.2011.2.16,,,,,1183000,-22.8,2,,M,BC,,2011,2011-02-16 00:00:00,,0,16,1.8,34,,-25.5,,0,1.8,0,,M,,0,,43.5,FORT ST JOHN A,-28.1,
-120.74027777777778,56.238055555555555,1183000.2011.2.17,,,,,1183000,-22.3,2,,M,BC,,2011,2011-02-17 00:00:00,,0,17,1,41,,-24.4,,0,1,0,,M,,0,,42.4,FORT ST JOHN A,-26.5,
-120.74027777777778,56.238055555555555,1183000.2011.2.18,,,,,1183000,-20.4,2,,M,BC,,2011,2011-02-18 00:00:00,,0,18,0,42,,-25.2,,0,0,0,T,M,,0,T,43.2,FORT ST JOHN A,-29.9,
-120.74027777777778,56.238055555555555,1183000.2011.2.19,,,,,1183000,-14.2,2,,M,BC,,2011,2011-02-19 00:00:00,,0,19,0,42,,-21.1,,0,0,0,,M,,0,,39.1,FORT ST JOHN A,-28,
-120.74027777777778,56.238055555555555,1183000.2011.2.20,,,,,1183000,-4.6,2,,M,BC,,2011,2011-02-20 00:00:00,,0,20,0,42,,-11.5,,0,0,0,,M,,0,,29.5,FORT ST JOHN A,-18.3,
-120.74027777777778,56.238055555555555,1183000.2011.2.21,,,E,,1183000,-4.7,2,,M,BC,,2011,2011-02-21 00:00:00,E,37,21,0,42,,-8.6,,0,0,0,T,M,,24,T,26.6,FORT ST JOHN A,-12.5,
-120.74027777777778,56.238055555555555,1183000.2011.2.22,,,E,,1183000,-12,2,,M,BC,,2011,2011-02-22 00:00:00,E,32,22,0,42,,-14.4,,0,0,0,T,M,,34,T,32.4,FORT ST JOHN A,-16.7,
-120.74027777777778,56.238055555555555,1183000.2011.2.23,,,E,,1183000,-16.7,2,,M,BC,,2011,2011-02-23 00:00:00,E,37,23,0.2,42,,-20.7,,0,0.2,0,,M,,36,,38.7,FORT ST JOHN A,-24.7,
-120.74027777777778,56.238055555555555,1183000.2011.2.24,,,,,1183000,-15.6,2,,M,BC,,2011,2011-02-24 00:00:00,,0,24,0,42,,-22,,0,0,0,T,M,,0,T,40,FORT ST JOHN A,-28.3,
-120.74027777777778,56.238055555555555,1183000.2011.2.25,,,E,,1183000,-5,2,,M,BC,,2011,2011-02-25 00:00:00,E,46,25,0,40,,-10.5,,0,0,0,T,M,,23,T,28.5,FORT ST JOHN A,-16,
-120.74027777777778,56.238055555555555,1183000.2011.2.26,,,E,,1183000,-4.1,2,,M,BC,,2011,2011-02-26 00:00:00,E,46,26,9.6,45,,-6.9,,0,9.6,0,,M,,24,,24.9,FORT ST JOHN A,-9.7,
-120.74027777777778,56.238055555555555,1183000.2011.2.27,,,E,,1183000,-9.7,2,,M,BC,,2011,2011-02-27 00:00:00,E,46,27,5.2,50,,-16.8,,0,5.2,0,,M,,2,,34.8,FORT ST JOHN A,-23.8,
-120.74027777777778,56.238055555555555,1183000.2011.2.28,,,,,1183000,-23.7,2,,M,BC,,2011,2011-02-28 00:00:00,,0,28,0,54,,-27.6,,0,0,0,T,M,,0,T,45.6,FORT ST JOHN A,-31.4,
-120.74027777777778,56.238055555555555,1183000.2011.3.1,,,,,1183000,-21.4,3,,M,BC,,2011,2011-03-01 00:00:00,,0,1,0,52,,-27.7,,0,0,0,T,M,,0,T,45.7,FORT ST JOHN A,-34,
-120.74027777777778,56.238055555555555,1183000.2011.3.2,,,,,1183000,-21,3,,M,BC,,2011,2011-03-02 00:00:00,,0,2,3.2,52,,-25.5,,0,3.2,0,,M,,0,,43.5,FORT ST JOHN A,-30,
-120.74027777777778,56.238055555555555,1183000.2011.3.3,,,,,1183000,-17.7,3,,M,BC,,2011,2011-03-03 00:00:00,,0,3,1,58,,-20.1,,0,1,0,,M,,0,,38.1,FORT ST JOHN A,-22.5,
-120.74027777777778,56.238055555555555,1183000.2011.3.4,,,,,1183000,-15.9,3,,M,BC,,2011,2011-03-04 00:00:00,,0,4,0.2,58,,-18.3,,0,0.2,0,,M,,0,,36.3,FORT ST JOHN A,-20.6,
-120.74027777777778,56.238055555555555,1183000.2011.3.5,,,,,1183000,-13.4,3,,M,BC,,2011,2011-03-05 00:00:00,,0,5,0.5,59,,-15.8,,0,1.4,0,,M,,0,,33.8,FORT ST JOHN A,-18.2,
-120.74027777777778,56.238055555555555,1183000.2011.3.6,,,,,1183000,-14.7,3,,M,BC,,2011,2011-03-06 00:00:00,,0,6,0,59,,-20.3,,0,0,0,T,M,,0,T,38.3,FORT ST JOHN A,-25.8,
-120.74027777777778,56.238055555555555,1183000.2011.3.7,,,,,1183000,-12.4,3,,M,BC,,2011,2011-03-07 00:00:00,,0,7,0,59,,-19.5,,0,0,0,,M,,0,,37.5,FORT ST JOHN A,-26.5,
-120.74027777777778,56.238055555555555,1183000.2011.3.8,,,,,1183000,-10.7,3,,M,BC,,2011,2011-03-08 00:00:00,,0,8,0,59,,-18.2,,0,0,0,T,M,,0,T,36.2,FORT ST JOHN A,-25.6,
-120.74027777777778,56.238055555555555,1183000.2011.3.9,,,,,1183000,-10.5,3,,M,BC,,2011,2011-03-09 00:00:00,,0,9,6.6,58,,-13.1,,0,6.6,0,,M,,0,,31.1,FORT ST JOHN A,-15.7,
-120.74027777777778,56.238055555555555,1183000.2011.3.10,,,,,1183000,-14.2,3,,M,BC,,2011,2011-03-10 00:00:00,,0,10,9,66,,-18.1,,0,9,0,,M,,0,,36.1,FORT ST JOHN A,-22,
-120.74027777777778,56.238055555555555,1183000.2011.3.11,,,,,1183000,-17.1,3,,M,BC,,2011,2011-03-11 00:00:00,,0,11,0,72,,-21.1,,0,0,0,T,M,,0,T,39.1,FORT ST JOHN A,-25.1,
-120.74027777777778,56.238055555555555,1183000.2011.3.12,,,,,1183000,-12.6,3,,M,BC,,2011,2011-03-12 00:00:00,,0,12,0,70,,-18.2,,0,0,0,T,M,,0,T,36.2,FORT ST JOHN A,-23.7,
-120.74027777777778,56.238055555555555,1183000.2011.3.13,,,,,1183000,-9.2,3,,M,BC,,2011,2011-03-13 00:00:00,,0,13,2,70,,-12.8,,0,2,0,,M,,0,,30.8,FORT ST JOHN A,-16.4,
-120.74027777777778,56.238055555555555,1183000.2011.3.14,,,,,1183000,-8.3,3,,M,BC,,2011,2011-03-14 00:00:00,,0,14,6.6,76,,-11.1,,0,6.6,0,,M,,0,,29.1,FORT ST JOHN A,-13.9,
-120.74027777777778,56.238055555555555,1183000.2011.3.15,,,,,1183000,-10.1,3,,M,BC,,2011,2011-03-15 00:00:00,,0,15,2,76,,-12.7,,0,2,0,,M,,0,,30.7,FORT ST JOHN A,-15.2,
-120.74027777777778,56.238055555555555,1183000.2011.3.16,,,,,1183000,-6.5,3,,M,BC,,2011,2011-03-16 00:00:00,,0,16,3.3,78,,-9.2,,0,3.5,0,,M,,0,,27.2,FORT ST JOHN A,-11.9,
-120.74027777777778,56.238055555555555,1183000.2011.3.17,,,E,,1183000,4.7,3,,M,BC,,2011,2011-03-17 00:00:00,E,37,17,0,79,,-2.9,,0,0,0,,M,,23,,20.9,FORT ST JOHN A,-10.5,
-120.74027777777778,56.238055555555555,1183000.2011.3.18,,,,,1183000,-1.2,3,,M,BC,,2011,2011-03-18 00:00:00,,0,18,0,67,,-5.6,,0,0,0,,M,,0,,23.6,FORT ST JOHN A,-10,
-120.74027777777778,56.238055555555555,1183000.2011.3.19,,,,,1183000,-4.9,3,,M,BC,,2011,2011-03-19 00:00:00,,0,19,0,65,,-7.9,,0,0,0,T,M,,0,T,25.9,FORT ST JOHN A,-10.9,
-120.74027777777778,56.238055555555555,1183000.2011.3.20,,,,,1183000,-4.2,3,,M,BC,,2011,2011-03-20 00:00:00,,0,20,8.4,66,,-6.7,,0,9,0,,M,,0,,24.7,FORT ST JOHN A,-9.1,
-120.74027777777778,56.238055555555555,1183000.2011.3.21,,,,,1183000,-3,3,,M,BC,,2011,2011-03-21 00:00:00,,0,21,4.6,73,,-5.8,,0,4.6,0,,M,,0,,23.8,FORT ST JOHN A,-8.5,
-120.74027777777778,56.238055555555555,1183000.2011.3.22,,,,,1183000,0.8,3,,M,BC,,2011,2011-03-22 00:00:00,,0,22,0,75,,-1.5,,0,0,0,T,M,,0,T,19.5,FORT ST JOHN A,-3.7,
-120.74027777777778,56.238055555555555,1183000.2011.3.23,,,,,1183000,0,3,,M,BC,,2011,2011-03-23 00:00:00,,0,23,0,75,,-6.5,,0,0,0,,M,,0,,24.5,FORT ST JOHN A,-12.9,
-120.74027777777778,56.238055555555555,1183000.2011.3.24,,,,,1183000,0.2,3,,M,BC,,2011,2011-03-24 00:00:00,,0,24,0,74,,-1.8,,0,0,0,,M,,0,,19.8,FORT ST JOHN A,-3.7,
