x,y,LOCAL_DAY,PROVINCE_CODE,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_MONTH,STATION_NAME,MIN_TEMPERATURE,SNOW_ON_GROUND
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2013.3.30,T,0,,,0,32,8.3,2013,0,2013-03-30 00:00:00,,0,,,17.2,,,35,0.8,T,,,,,,3,FORT NELSON A,-6.8,73
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2013.3.31,,0,,,0,0,7.1,2013,0,2013-03-31 00:00:00,,0,,,17.1,,,0,0.9,,,,,,,3,FORT NELSON A,-5.3,71
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2013.4.1,,0,,,0,10,6.5,2013,0,2013-04-01 00:00:00,,0,,,15.8,,,33,2.2,,,,,,,4,FORT NELSON A,-2.1,69
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2013.4.2,,0.6,,,0,36,2.1,2013,0.4,2013-04-02 00:00:00,,0,,,20.4,,,43,-2.4,,,,,,,4,FORT NELSON A,-6.9,66
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2013.4.4,,3.8,,,0,36,-5.7,2013,2.4,2013-04-04 00:00:00,,0,,,29.1,,,33,-11.1,,,,,,,4,FORT NELSON A,-16.4,70
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2013.4.5,,0.8,,,0,0,-11.4,2013,0.6,2013-04-05 00:00:00,,0,,,34,,,0,-16,,,,,,,4,FORT NELSON A,-20.6,73
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2013.4.6,,0.2,,,0,0,-4.9,2013,0.2,2013-04-06 00:00:00,,0,,,29,,,0,-11,,,,,,,4,FORT NELSON A,-17.1,73
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2013.4.7,,0,,,0,0,0.6,2013,0,2013-04-07 00:00:00,,0,,,23.3,,,0,-5.3,,,,,,,4,FORT NELSON A,-11.2,72
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2013.4.8,,0,,,0,12,6.4,2013,0,2013-04-08 00:00:00,,0,,,18.7,,,52,-0.7,,,,,,,4,FORT NELSON A,-7.7,71
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2013.4.9,T,0,,,0,12,7.9,2013,0,2013-04-09 00:00:00,,0,,,15.4,,,43,2.6,T,,,,,,4,FORT NELSON A,-2.8,70
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2013.4.10,,0,,,0,31,9.1,2013,0,2013-04-10 00:00:00,,0,,,16.4,,,39,1.6,,,,,,,4,FORT NELSON A,-6,69
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2013.4.11,T,0,,,0,29,5.3,2013,0,2013-04-11 00:00:00,,0,,,17.3,,,41,0.7,,,,,,T,4,FORT NELSON A,-3.9,64
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2013.4.12,,0,,,0,8,5.6,2013,0,2013-04-12 00:00:00,,0,,,19.7,,,33,-1.7,,,,,,,4,FORT NELSON A,-9,63
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2013.4.14,,0,,,0,0,3.8,2013,0,2013-04-14 00:00:00,,0,,,21.2,,,0,-3.2,,,,,,,4,FORT NELSON A,-10.2,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2013.4.15,T,0,,,0,0,2.4,2013,0,2013-04-15 00:00:00,,0,,,20.1,,,0,-2.1,,,,,,T,4,FORT NELSON A,-6.5,63
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2013.4.16,,0,,,0,0,7.4,2013,0,2013-04-16 00:00:00,,0,,,17.9,,,0,0.1,,,,,,,4,FORT NELSON A,-7.3,61
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2013.4.17,,2,,,0,30,6.9,2013,1,2013-04-17 00:00:00,,0,,,15,,,33,3,,,,,,,4,FORT NELSON A,-1,59
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2013.4.18,,3,,,0,9,2.9,2013,3,2013-04-18 00:00:00,,0,,,17.4,,,41,0.6,,,,,,,4,FORT NELSON A,-1.8,53
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2013.4.19,,12,,,0,33,0.3,2013,13.2,2013-04-19 00:00:00,,0,,,20.7,,,48,-2.7,,,,,,,4,FORT NELSON A,-5.6,53
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2013.4.20,,1,,,0,32,-0.5,2013,0.2,2013-04-20 00:00:00,,0,,,22.1,,,50,-4.1,,,,,,,4,FORT NELSON A,-7.7,63
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2013.4.21,,0,,,0,26,8.3,2013,0,2013-04-21 00:00:00,,0,,,18.3,,,33,-0.3,,,,,,,4,FORT NELSON A,-8.8,61
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2013.4.22,,0,,,0,29,10.1,2013,0,2013-04-22 00:00:00,,0,,,14.5,,,50,3.5,,,,,,,4,FORT NELSON A,-3.2,61
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2013.4.26,,4.4,,,,0,-1.6,2013,2.4,2013-04-26 00:00:00,,0,,,21.6,,,0,-3.6,M,,,,,,4,FORT NELSON A,-5.6,23
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2013.4.27,,1,,,0,30,-2.1,2013,1,2013-04-27 00:00:00,,0,,,22.3,,,48,-4.3,,,,,,,4,FORT NELSON A,-6.5,40
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2013.4.28,,2.6,,,0,1,-1.9,2013,2.6,2013-04-28 00:00:00,,0,,,22.2,,,33,-4.2,,,,,,,4,FORT NELSON A,-6.4,40
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2013.4.30,,0,,,0,27,3.1,2013,0,2013-04-30 00:00:00,,0,,,23.3,,,35,-5.3,,,,,,,4,FORT NELSON A,-13.7,42
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2013.5.1,,0,,,0.4,22,9.1,2013,0.4,2013-05-01 00:00:00,,0,,,17.5,,,44,0.5,,,,,,,5,FORT NELSON A,-8.1,39
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2013.5.2,,0,,,0,26,15.9,2013,0,2013-05-02 00:00:00,,0,,,10.5,,,48,7.5,,,,,,,5,FORT NELSON A,-0.9,34
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2013.5.6,T,0,,,0,33,9.7,2013,0,2013-05-06 00:00:00,,0,,,12.9,,,44,5.1,,,,,,T,5,FORT NELSON A,0.4,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2013.5.7,,0,,,0,0,12.2,2013,0,2013-05-07 00:00:00,,0,,,12.7,,,0,5.3,,,,,,,5,FORT NELSON A,-1.6,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2013.5.8,,0,,,0,0,15.9,2013,0,2013-05-08 00:00:00,,0,,,8.6,,,0,9.4,,,,,,,5,FORT NELSON A,2.9,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2013.5.9,,0,,,0,32,15.1,2013,0,2013-05-09 00:00:00,,0,,,10.3,,,44,7.7,,,,,,,5,FORT NELSON A,0.2,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2013.5.10,,0,,,0,10,20,2013,0,2013-05-10 00:00:00,,0,,,8.1,,,33,9.9,,,,,,,5,FORT NELSON A,-0.2,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2013.5.11,,0,,,0,0,20.5,2013,0,2013-05-11 00:00:00,,0,,,7.2,,,0,10.8,,,,,,,5,FORT NELSON A,1.1,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2013.5.12,T,0,,,0,27,17.2,2013,0,2013-05-12 00:00:00,,0,,,5.4,,,46,12.6,T,,,,,,5,FORT NELSON A,7.9,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2013.5.13,T,0,,,0,25,19.5,2013,0,2013-05-13 00:00:00,,0,,,5.9,,,63,12.1,T,,,,,,5,FORT NELSON A,4.6,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2013.5.14,T,0,,,0,24,19.1,2013,0,2013-05-14 00:00:00,,0,,,5.7,,,41,12.3,T,,,,,,5,FORT NELSON A,5.5,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2013.5.15,,0,,,0,0,20.2,2013,0,2013-05-15 00:00:00,,0,,,6.8,,,0,11.2,,,,,,,5,FORT NELSON A,2.2,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2013.5.16,,0,,,0,0,19.7,2013,0,2013-05-16 00:00:00,,0,,,6.2,,,0,11.8,,,,,,,5,FORT NELSON A,3.9,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2013.5.17,,0,,,0,13,23.4,2013,0,2013-05-17 00:00:00,,0,,,5.5,,,32,12.5,,,,,,,5,FORT NELSON A,1.5,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2013.5.18,,0,,,0,24,24.1,2013,0,2013-05-18 00:00:00,,0,,,3.6,,,37,14.4,,,,,,,5,FORT NELSON A,4.7,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2013.5.19,T,0,,,0,25,16.5,2013,0,2013-05-19 00:00:00,,0,,,5.1,,,54,12.9,T,,,,,,5,FORT NELSON A,9.3,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2013.5.20,,0,,,0,3,13.5,2013,0,2013-05-20 00:00:00,,0,,,8.8,,,43,9.2,,,,,,,5,FORT NELSON A,4.9,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2013.5.23,,0,,,0,0,17.5,2013,0,2013-05-23 00:00:00,,0,,,7.3,,,0,10.7,,,,,,,5,FORT NELSON A,3.8,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2013.5.24,,0,,,0,0,24.8,2013,0,2013-05-24 00:00:00,,0,,,3.5,,,0,14.5,,,,,,,5,FORT NELSON A,4.2,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2013.5.25,,0,,,0,11,25.5,2013,0,2013-05-25 00:00:00,,0,,,2.5,,,32,15.5,,,,,,,5,FORT NELSON A,5.5,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2013.5.26,,0,,,0,10,25.3,2013,0,2013-05-26 00:00:00,,0,,,1.8,,,35,16.2,,,,,,,5,FORT NELSON A,7,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2013.5.27,,0,,,0,8,23.7,2013,0,2013-05-27 00:00:00,,0,,,2.9,,,35,15.1,,,,,,,5,FORT NELSON A,6.5,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2013.5.28,,0,,,3,2,22.2,2013,3,2013-05-28 00:00:00,,0,,,1,,,33,17,,,,,,,5,FORT NELSON A,11.7,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2013.6.1,T,0,,,0,31,17.9,2013,0,2013-06-01 00:00:00,,0,,,3.8,,,32,14.2,T,,,,,,6,FORT NELSON A,10.5,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2013.6.2,,0,,M,0,,15.7,2013,0,2013-06-02 00:00:00,,0,,,7,,,44,11,,,,,,,6,FORT NELSON A,6.2,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2013.6.3,,0,,,0,0,21.4,2013,0,2013-06-03 00:00:00,,0,,,6,,,0,12,,,,,,,6,FORT NELSON A,2.6,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2013.6.4,,0,,,0,0,24,2013,0,2013-06-04 00:00:00,,0,,,3,,,0,15,,,,,,,6,FORT NELSON A,6,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2013.6.6,,0,,,0,25,20.4,2013,0,2013-06-06 00:00:00,,0,,,4.4,,,46,13.6,,,,,,,6,FORT NELSON A,6.7,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2013.6.7,,0,,,0.2,7,18.1,2013,0.2,2013-06-07 00:00:00,,0,,,5.9,,,35,12.1,,,,,,,6,FORT NELSON A,6,
-122.59694444444445,58.83638888888889,8,BC,1192946,M,1192946.2013.6.8,T,0,,M,0,,,2013,0,2013-06-08 00:00:00,,,M,,,M,,,,T,,M,M,M,,6,FORT NELSON A,,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2013.6.9,,0,,M,0,,20.5,2013,0,2013-06-09 00:00:00,,0,,,3.3,,,,14.7,,,,M,,,6,FORT NELSON A,8.9,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2013.6.10,,0,,,0,32,21.7,2013,0,2013-06-10 00:00:00,,0,,,2.1,,,35,15.9,,,,,,,6,FORT NELSON A,10,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2013.6.11,,0,,,0,0,20.3,2013,0,2013-06-11 00:00:00,,0,,,6.3,,,0,11.7,,,,,,,6,FORT NELSON A,3,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2013.6.12,T,0,,,0,0,19.2,2013,0,2013-06-12 00:00:00,,0,,,3.6,,,0,14.4,T,,,,,,6,FORT NELSON A,9.6,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2013.6.13,,0,,,9,33,17.5,2013,9,2013-06-13 00:00:00,,0,,,3.5,,,41,14.5,,,,,,,6,FORT NELSON A,11.4,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2013.6.14,,0,,,7.1,34,21.4,2013,7.1,2013-06-14 00:00:00,,0,,,1.1,,,44,16.9,,,,,,,6,FORT NELSON A,12.4,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2013.6.15,,0,,,0,1,23.4,2013,0,2013-06-15 00:00:00,,0,,,1.2,,,44,16.8,,,,,,,6,FORT NELSON A,10.2,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2013.6.16,,0,,,0,1,25.5,2013,0,2013-06-16 00:00:00,,0,,,1.4,,,37,16.6,,,,,,,6,FORT NELSON A,7.6,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2013.6.17,,0,,,0,31,23.9,2013,0,2013-06-17 00:00:00,,0,,,1.7,,,59,16.3,,,,,,,6,FORT NELSON A,8.6,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2013.6.19,,0,,,0,0,23.3,2013,0,2013-06-19 00:00:00,,0,,,3.2,,,0,14.8,,,,,,,6,FORT NELSON A,6.2,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2013.6.20,,0,,,0,0,27.4,2013,0,2013-06-20 00:00:00,,0,,,0.1,,,0,17.9,,,,,,,6,FORT NELSON A,8.3,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2013.6.21,,0,,,0,10,29.3,2013,0,2013-06-21 00:00:00,,2.2,,,0,,,37,20.2,,,,,,,6,FORT NELSON A,11,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2013.6.22,,0,,,0,26,29,2013,0,2013-06-22 00:00:00,,2.3,,,0,,,35,20.3,,,,,,,6,FORT NELSON A,11.6,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2013.6.23,,0,,,0,36,31,2013,0,2013-06-23 00:00:00,,3.6,,,0,,,37,21.6,,,,,,,6,FORT NELSON A,12.2,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2013.6.24,,0,,,0,35,30.2,2013,0,2013-06-24 00:00:00,,3.6,,,0,,,35,21.6,,,,,,,6,FORT NELSON A,13,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2013.6.25,,0,,,12,7,23.7,2013,12,2013-06-25 00:00:00,,1,,,0,,,50,19,,,,,,,6,FORT NELSON A,14.2,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2013.6.26,,0,,,6.4,32,21.7,2013,6.4,2013-06-26 00:00:00,,0.1,,,0,,,33,18.1,,,,,,,6,FORT NELSON A,14.5,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2013.6.27,,0,,,1.4,18,24.3,2013,1.4,2013-06-27 00:00:00,,1.9,,,0,,,33,19.9,,,,,,,6,FORT NELSON A,15.4,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2013.6.28,,0,,,8,24,20.3,2013,8,2013-06-28 00:00:00,,0,,,0.8,,,33,17.2,,,,,,,6,FORT NELSON A,14,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2013.6.29,,0,,,2,10,27.3,2013,2,2013-06-29 00:00:00,,1.1,,,0,,,35,19.1,,,,,,,6,FORT NELSON A,10.8,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2013.6.30,,0,,,0,0,29.6,2013,0,2013-06-30 00:00:00,,3.6,,,0,,,0,21.6,,,,,,,6,FORT NELSON A,13.5,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2013.7.1,,0,,,0,29,30,2013,0,2013-07-01 00:00:00,,4.3,,,0,,,48,22.3,,,,,,,7,FORT NELSON A,14.5,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2013.7.2,,0,,,0.2,28,26.8,2013,0.2,2013-07-02 00:00:00,,3.3,,,0,,,41,21.3,,,,,,,7,FORT NELSON A,15.8,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2013.7.3,,0,,,0,29,24.9,2013,0,2013-07-03 00:00:00,,1.5,,,0,,,46,19.5,,,,,,,7,FORT NELSON A,14.1,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2013.7.4,,0,,,0,24,23.7,2013,0,2013-07-04 00:00:00,,0.7,,,0,,,44,18.7,,,,,,,7,FORT NELSON A,13.6,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2013.7.5,,0,,,0,29,22.2,2013,0,2013-07-05 00:00:00,,0,,,2.2,,,33,15.8,,,,,,,7,FORT NELSON A,9.3,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2013.7.6,,0,,,0,0,24.5,2013,0,2013-07-06 00:00:00,,0,,,1.8,,,0,16.2,,,,,,,7,FORT NELSON A,7.8,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2013.7.7,,0,,,0,27,27.1,2013,0,2013-07-07 00:00:00,,0,,,0.2,,,33,17.8,,,,,,,7,FORT NELSON A,8.4,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2013.7.8,T,0,,,0,0,28.6,2013,0,2013-07-08 00:00:00,,2.7,,,0,,,0,20.7,T,,,,,,7,FORT NELSON A,12.7,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2013.7.9,,0,,,5,25,23.3,2013,5,2013-07-09 00:00:00,,0,,,0.4,,,61,17.6,,,,,,,7,FORT NELSON A,11.9,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2013.7.10,,0,,,0,0,21.4,2013,0,2013-07-10 00:00:00,,0,,,2.8,,,0,15.2,,,,,,,7,FORT NELSON A,8.9,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2013.7.11,,0,,,17.7,34,15.2,2013,17.7,2013-07-11 00:00:00,,0,,,6.8,,,54,11.2,,,,,,,7,FORT NELSON A,7.2,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2013.7.14,,0,,,0,28,22.2,2013,0,2013-07-14 00:00:00,,0,,,5.7,,,39,12.3,,,,,,,7,FORT NELSON A,2.4,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2013.7.15,,0,,,0,35,23.8,2013,0,2013-07-15 00:00:00,,0,,,1.2,,,32,16.8,,,,,,,7,FORT NELSON A,9.7,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2013.7.16,,0,,,1.4,0,26.1,2013,1.4,2013-07-16 00:00:00,,0,,,0,,,0,18,,,,,,,7,FORT NELSON A,9.9,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2013.7.17,,0,,,0,0,24.6,2013,0,2013-07-17 00:00:00,,0.1,,,0,,,0,18.1,,,,,,,7,FORT NELSON A,11.5,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2013.7.18,,0,,,4.2,24,22.7,2013,4.2,2013-07-18 00:00:00,,0.3,,,0,,,41,18.3,,,,,,,7,FORT NELSON A,13.9,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2013.7.19,,0,,,0.4,0,18.2,2013,0.4,2013-07-19 00:00:00,,0,,,2.1,,,0,15.9,,,,,,,7,FORT NELSON A,13.6,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2013.7.20,,0,,,0,0,22.8,2013,0,2013-07-20 00:00:00,,0,,,2.2,,,0,15.8,,,,,,,7,FORT NELSON A,8.8,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2013.7.21,,0,,,16.2,26,21.5,2013,16.2,2013-07-21 00:00:00,,0,,,2.1,,,41,15.9,,,,,,,7,FORT NELSON A,10.3,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2013.7.22,,0,,M,30.1,,14.2,2013,30.1,2013-07-22 00:00:00,,0,,,4.7,,,,13.3,,,,M,,,7,FORT NELSON A,12.4,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2013.7.23,,0,,M,0,,20.5,2013,0,2013-07-23 00:00:00,,0,,,2,,,,16,,,,M,,,7,FORT NELSON A,11.4,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2013.7.24,,0,,M,0,,24.1,2013,0,2013-07-24 00:00:00,,0,,,2.5,,,,15.5,,,,M,,,7,FORT NELSON A,6.8,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2013.7.25,,0,,M,1,,24.3,2013,1,2013-07-25 00:00:00,,1,,,0,,,,19,,,,M,,,7,FORT NELSON A,13.7,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2013.7.26,,0,,,0.2,0,20.1,2013,0.2,2013-07-26 00:00:00,,0,,,2.4,,,0,15.6,,,,,,,7,FORT NELSON A,11.1,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2013.7.27,,0,,,2,0,17.6,2013,2,2013-07-27 00:00:00,,0,,,3.9,,,0,14.1,,,,,,,7,FORT NELSON A,10.5,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2013.7.28,T,0,,,0,0,22.6,2013,0,2013-07-28 00:00:00,,0,,,2.2,,,0,15.8,T,,,,,,7,FORT NELSON A,9,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2013.7.29,,0,,,3.2,0,20.4,2013,3.2,2013-07-29 00:00:00,,0,,,1.6,,,0,16.4,,,,,,,7,FORT NELSON A,12.3,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2013.7.30,,0,,,0.8,0,27.7,2013,0.8,2013-07-30 00:00:00,,1.2,,,0,,,0,19.2,,,,,,,7,FORT NELSON A,10.7,
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2013.7.31,T,0,,,0,0,24.7,2013,0,2013-07-31 00:00:00,,0.7,,,0,,,0,18.7,T,,,,,,7,FORT NELSON A,12.6,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2013.8.1,,0,,,0,0,27.4,2013,0,2013-08-01 00:00:00,,1.3,,,0,,,0,19.3,,,,,,,8,FORT NELSON A,11.2,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2013.8.3,,0,,,0.2,0,24.5,2013,0.2,2013-08-03 00:00:00,,1.6,,,0,,,0,19.6,,,,,,,8,FORT NELSON A,14.6,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2013.8.4,,0,,,0,0,28.2,2013,0,2013-08-04 00:00:00,,2.2,,,0,,,0,20.2,,,,,,,8,FORT NELSON A,12.1,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2013.8.5,,0,,,0,0,30.8,2013,0,2013-08-05 00:00:00,,3.4,,,0,,,0,21.4,,,,,,,8,FORT NELSON A,11.9,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2013.8.6,,0,,,3.8,5,28.5,2013,3.8,2013-08-06 00:00:00,,3.8,,,0,,,50,21.8,,,,,,,8,FORT NELSON A,15.1,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2013.8.7,,0,,,3,0,23.5,2013,3,2013-08-07 00:00:00,,0,,,0.5,,,0,17.5,,,,,,,8,FORT NELSON A,11.4,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2013.8.8,,0,,,0,9,24.8,2013,0,2013-08-08 00:00:00,,0,,,1.4,,,32,16.6,,,,,,,8,FORT NELSON A,8.3,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2013.8.9,,0,,,4,0,23.7,2013,4,2013-08-09 00:00:00,,1.2,,,0,,,0,19.2,,,,,,,8,FORT NELSON A,14.7,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2013.8.10,,0,,,0,0,26.4,2013,0,2013-08-10 00:00:00,,1.4,,,0,,,0,19.4,,,,,,,8,FORT NELSON A,12.4,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2013.8.11,,0,,,0,0,27,2013,0,2013-08-11 00:00:00,,0.2,,,0,,,0,18.2,,,,,,,8,FORT NELSON A,9.3,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2013.8.12,,0,,,0,0,23.9,2013,0,2013-08-12 00:00:00,,0,,,0.7,,,0,17.3,,,,,,,8,FORT NELSON A,10.7,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2013.8.13,,0,,,0,0,24.8,2013,0,2013-08-13 00:00:00,,0,,,0.8,,,0,17.2,,,,,,,8,FORT NELSON A,9.5,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2013.8.14,T,0,,,0,0,25,2013,0,2013-08-14 00:00:00,,0.9,,,0,,,0,18.9,T,,,,,,8,FORT NELSON A,12.8,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2013.8.15,,0,,,2,0,26.6,2013,2,2013-08-15 00:00:00,,0.4,,,0,,,0,18.4,,,,,,,8,FORT NELSON A,10.1,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2013.8.16,,0,,,1.2,7,24.4,2013,1.2,2013-08-16 00:00:00,,1.1,,,0,,,35,19.1,,,,,,,8,FORT NELSON A,13.7,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2013.8.17,,0,,,8.6,31,22.1,2013,8.6,2013-08-17 00:00:00,,0,,,0.6,,,48,17.4,,,,,,,8,FORT NELSON A,12.7,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2013.8.18,,0,,,3,24,22.2,2013,3,2013-08-18 00:00:00,,0,,,2.3,,,59,15.7,,,,,,,8,FORT NELSON A,9.2,
