x,y,MIN_REL_HUMIDITY,MAX_TEMPERATURE,STATION_NAME,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,SNOW_ON_GROUND,MIN_TEMPERATURE,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION,LOCAL_MONTH
-122.6775,53.88416667,,-3.5,PRINCE GEORGE,M,0,,22,0,,,,,1096439.2010.2.22,2010,,M,,22.1,,1096439,BC,,-4.7,0,,,,,-4.1,2010-02-22 0:00,,,0,2
-122.6775,53.88416667,,-0.3,PRINCE GEORGE,M,0,,23,0,,,,,1096439.2010.2.23,2010,,M,,21.1,,1096439,BC,,-5.9,0,,,,,-3.1,2010-02-23 0:00,,,0,2
-122.6775,53.88416667,,4,PRINCE GEORGE,M,0,,24,0,,,,,1096439.2010.2.24,2010,,M,,19.8,,1096439,BC,,-7.6,0,,,,,-1.8,2010-02-24 0:00,,,0.5,2
-122.6775,53.88416667,,4.8,PRINCE GEORGE,M,0,,25,,,,,,1096439.2010.2.25,2010,,M,,16.4,,1096439,BC,,-1.7,39,,,M,,1.6,2010-02-25 0:00,,,0,2
-122.6775,53.88416667,,2,PRINCE GEORGE,M,0,,26,0,,,,,1096439.2010.2.26,2010,,M,,19.5,,1096439,BC,,-4.9,0,,,,,-1.5,2010-02-26 0:00,,,1,2
-122.6775,53.88416667,,2.5,PRINCE GEORGE,M,0,,27,0,,,,,1096439.2010.2.27,2010,,M,,16.5,,1096439,BC,,0.4,0,,,,,1.5,2010-02-27 0:00,,,0,2
-122.6775,53.88416667,,6.2,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2010.2.28,2010,,M,,14.6,,1096439,BC,,0.5,0,,,,,3.4,2010-02-28 0:00,,,0,2
-122.6775,53.88416667,,7.9,PRINCE GEORGE,M,0,,1,,,,,,1096439.2010.3.1,2010,,M,,13.8,,1096439,BC,,0.4,37,,,M,,4.2,2010-03-01 0:00,,,0,3
-122.6775,53.88416667,,8.9,PRINCE GEORGE,M,0,,2,,,,,,1096439.2010.3.2,2010,,M,,13,,1096439,BC,,1,32,,,M,,5,2010-03-02 0:00,,,0,3
-122.6775,53.88416667,,8.8,PRINCE GEORGE,M,0,,3,,,,,,1096439.2010.3.3,2010,,M,,14.8,,1096439,BC,,-2.4,33,,,M,,3.2,2010-03-03 0:00,,,0,3
-122.6775,53.88416667,,7,PRINCE GEORGE,M,0,,4,0,,,,,1096439.2010.3.4,2010,,M,,17.6,,1096439,BC,,-6.3,0,,,,,0.4,2010-03-04 0:00,,,0,3
-122.6775,53.88416667,,9.1,PRINCE GEORGE,M,0,,5,,,,,,1096439.2010.3.5,2010,,M,,14.5,,1096439,BC,,-2.1,39,,,M,,3.5,2010-03-05 0:00,,,0,3
-122.6775,53.88416667,,9.6,PRINCE GEORGE,M,0,,6,,,,,,1096439.2010.3.6,2010,,M,,14.6,,1096439,BC,,-2.8,43,,,M,,3.4,2010-03-06 0:00,,,0,3
-122.6775,53.88416667,,3.1,PRINCE GEORGE,M,0,,7,,,,,,1096439.2010.3.7,2010,,M,,17.7,,1096439,BC,,-2.6,35,,,M,,0.3,2010-03-07 0:00,,,0.5,3
-122.6775,53.88416667,,1.3,PRINCE GEORGE,M,0,,8,0,,,,,1096439.2010.3.8,2010,,M,,21.1,,1096439,BC,,-7.5,0,,,,,-3.1,2010-03-08 0:00,,,0,3
-122.6775,53.88416667,,2.8,PRINCE GEORGE,M,0,,9,0,,,,,1096439.2010.3.9,2010,,M,,22.2,,1096439,BC,,-11.2,0,,,,,-4.2,2010-03-09 0:00,,,0,3
-122.6775,53.88416667,,5.4,PRINCE GEORGE,M,0,,10,,,,,,1096439.2010.3.10,2010,,M,,16.9,,1096439,BC,,-3.3,82,,,M,,1.1,2010-03-10 0:00,,,0,3
-122.6775,53.88416667,,6.4,PRINCE GEORGE,M,0,,11,,,,,,1096439.2010.3.11,2010,,M,,15.8,,1096439,BC,,-2,70,,,M,,2.2,2010-03-11 0:00,,,0,3
-122.6775,53.88416667,,2,PRINCE GEORGE,M,0,,12,0,,,,,1096439.2010.3.12,2010,,M,,20.1,,1096439,BC,,-6.2,0,,,,,-2.1,2010-03-12 0:00,,,0,3
-122.6775,53.88416667,,6,PRINCE GEORGE,M,0,,13,,,,,,1096439.2010.3.13,2010,,M,,18.7,,1096439,BC,,-7.3,39,,,M,,-0.7,2010-03-13 0:00,,,0,3
-122.6775,53.88416667,,6.5,PRINCE GEORGE,M,0,,14,,,,,,1096439.2010.3.14,2010,,M,,13.7,,1096439,BC,,2,61,,,M,,4.3,2010-03-14 0:00,,,0,3
-122.6775,53.88416667,,12.5,PRINCE GEORGE,M,0,,15,,,,,,1096439.2010.3.15,2010,,M,,10.4,,1096439,BC,,2.7,59,,,M,,7.6,2010-03-15 0:00,,,0,3
-122.6775,53.88416667,,12.1,PRINCE GEORGE,M,0,,16,,,,,,1096439.2010.3.16,2010,,M,,11.9,,1096439,BC,,0.1,95,,,M,,6.1,2010-03-16 0:00,,,0.3,3
-122.6775,53.88416667,,8.1,PRINCE GEORGE,M,0,,17,,,,,,1096439.2010.3.17,2010,,M,,13.2,,1096439,BC,,1.4,57,,,M,,4.8,2010-03-17 0:00,,,0,3
-122.6775,53.88416667,,5.9,PRINCE GEORGE,M,0,,18,0,,,,,1096439.2010.3.18,2010,,M,,17.6,,1096439,BC,,-5.1,0,,,,,0.4,2010-03-18 0:00,,,0,3
-122.6775,53.88416667,,8.9,PRINCE GEORGE,M,0,,19,,,,,,1096439.2010.3.19,2010,,M,,17.2,,1096439,BC,,-7.4,32,,,M,,0.8,2010-03-19 0:00,,,0,3
-122.6775,53.88416667,,11.8,PRINCE GEORGE,M,0,,20,,,,,,1096439.2010.3.20,2010,,M,,13.5,,1096439,BC,,-2.8,44,,,M,,4.5,2010-03-20 0:00,,,0,3
-122.6775,53.88416667,,9.1,PRINCE GEORGE,M,0,,21,,,,,,1096439.2010.3.21,2010,,M,,13.8,,1096439,BC,,-0.7,39,,,M,,4.2,2010-03-21 0:00,,,1.8,3
-122.6775,53.88416667,,,PRINCE GEORGE,M,,,22,0,E,,,,1096439.2010.3.22,2010,,M,,,M,1096439,BC,,-2,0,M,M,,M,,2010-03-22 0:00,,,0,3
-122.6775,53.88416667,,,PRINCE GEORGE,M,,,23,,M,,,,1096439.2010.3.23,2010,,M,M,,M,1096439,BC,,,,M,M,M,M,,2010-03-23 0:00,,,0,3
-122.6775,53.88416667,,,PRINCE GEORGE,M,,,24,0,M,,M,,1096439.2010.3.24,2010,,M,,,M,1096439,BC,,,0,M,M,,M,,2010-03-24 0:00,,,,3
-122.6775,53.88416667,,,PRINCE GEORGE,M,,,25,0,M,,,,1096439.2010.3.25,2010,,M,,,M,1096439,BC,,,0,M,M,,M,,2010-03-25 0:00,,,0,3
-122.6775,53.88416667,,12.2,PRINCE GEORGE,M,0,,26,,,,,,1096439.2010.3.26,2010,,M,,10.4,,1096439,BC,,2.9,44,,,M,,7.6,2010-03-26 0:00,,,1,3
-122.6775,53.88416667,,9.2,PRINCE GEORGE,M,0,,27,,,,,,1096439.2010.3.27,2010,,M,,11.9,,1096439,BC,,3,69,,,M,,6.1,2010-03-27 0:00,,,0,3
-122.6775,53.88416667,,12.3,PRINCE GEORGE,M,0,,28,,,,,,1096439.2010.3.28,2010,,M,,9,,1096439,BC,,5.6,80,,,M,,9,2010-03-28 0:00,,,0,3
-122.6775,53.88416667,,10.4,PRINCE GEORGE,M,0,,29,,,,,,1096439.2010.3.29,2010,,M,,13.2,,1096439,BC,,-0.8,69,,,M,,4.8,2010-03-29 0:00,,,0.3,3
-122.6775,53.88416667,,9.1,PRINCE GEORGE,M,0,,30,,,,,,1096439.2010.3.30,2010,,M,,14,,1096439,BC,,-1.2,37,,,M,,4,2010-03-30 0:00,,,0,3
-122.6775,53.88416667,,8,PRINCE GEORGE,M,0,,31,,,,,,1096439.2010.3.31,2010,,M,,15.9,,1096439,BC,,-3.8,33,,,M,,2.1,2010-03-31 0:00,,,0,3
-122.6775,53.88416667,,7.2,PRINCE GEORGE,M,0,,1,,,,,,1096439.2010.4.1,2010,,M,,16.4,,1096439,BC,,-4.1,41,,,M,,1.6,2010-04-01 0:00,,,0,4
-122.6775,53.88416667,,6.5,PRINCE GEORGE,M,0,,2,,,,,,1096439.2010.4.2,2010,,M,,14.7,,1096439,BC,,0.1,48,,,M,,3.3,2010-04-02 0:00,,,0,4
-122.6775,53.88416667,,8.6,PRINCE GEORGE,M,0,,3,,,,,,1096439.2010.4.3,2010,,M,,15,,1096439,BC,,-2.7,46,,,M,,3,2010-04-03 0:00,,,0,4
-122.6775,53.88416667,,8.7,PRINCE GEORGE,M,0,,4,0,,,,,1096439.2010.4.4,2010,,M,,17.3,,1096439,BC,,-7.4,0,,,,,0.7,2010-04-04 0:00,,,0,4
-122.6775,53.88416667,,10.9,PRINCE GEORGE,M,0,,5,,,,,,1096439.2010.4.5,2010,,M,,14.3,,1096439,BC,,-3.6,41,,,M,,3.7,2010-04-05 0:00,,,0,4
-122.6775,53.88416667,,8.4,PRINCE GEORGE,M,0,,6,,,,,,1096439.2010.4.6,2010,,M,,13.6,,1096439,BC,,0.3,46,,,M,,4.4,2010-04-06 0:00,,,1.1,4
-122.6775,53.88416667,,8.5,PRINCE GEORGE,M,0,,7,,,,,,1096439.2010.4.7,2010,,M,,13.5,,1096439,BC,,0.5,74,,,M,,4.5,2010-04-07 0:00,,,8.9,4
-122.6775,53.88416667,,4.8,PRINCE GEORGE,M,0,,8,,,,,,1096439.2010.4.8,2010,,M,,16.6,,1096439,BC,,-2.1,65,,,M,,1.4,2010-04-08 0:00,,,0,4
-122.6775,53.88416667,,3.5,PRINCE GEORGE,M,0,,9,,,,,,1096439.2010.4.9,2010,,M,,19.1,,1096439,BC,,-5.6,33,,,M,,-1.1,2010-04-09 0:00,,,0,4
-122.6775,53.88416667,,6.6,PRINCE GEORGE,M,0,,10,0,,,,,1096439.2010.4.10,2010,,M,,18.2,,1096439,BC,,-6.9,0,,,,,-0.2,2010-04-10 0:00,,,0,4
-122.6775,53.88416667,,7.2,PRINCE GEORGE,M,0,,11,,,,,,1096439.2010.4.11,2010,,M,,17.7,,1096439,BC,,-6.6,44,,,M,,0.3,2010-04-11 0:00,,,0,4
-122.6775,53.88416667,,9,PRINCE GEORGE,M,0,,12,,,,,,1096439.2010.4.12,2010,,M,,15.6,,1096439,BC,,-4.2,32,,,M,,2.4,2010-04-12 0:00,,,0,4
-122.6775,53.88416667,,12.4,PRINCE GEORGE,M,0,,13,0,,,,,1096439.2010.4.13,2010,,M,,14.8,,1096439,BC,,-6.1,0,,,,,3.2,2010-04-13 0:00,,,0,4
-122.6775,53.88416667,,15,PRINCE GEORGE,M,0,,14,0,,,,,1096439.2010.4.14,2010,,M,,12.8,,1096439,BC,,-4.6,0,,,,,5.2,2010-04-14 0:00,,,0,4
-122.6775,53.88416667,,20,PRINCE GEORGE,M,0,,15,0,,,,,1096439.2010.4.15,2010,,M,,10.2,,1096439,BC,,-4.5,0,,,,,7.8,2010-04-15 0:00,,,0,4
-122.6775,53.88416667,,19.1,PRINCE GEORGE,M,0,,16,,,,,,1096439.2010.4.16,2010,,M,,8.2,,1096439,BC,,0.5,39,,,M,,9.8,2010-04-16 0:00,,,0,4
-122.6775,53.88416667,,19.4,PRINCE GEORGE,M,0,,17,,,,,,1096439.2010.4.17,2010,,M,,8.5,,1096439,BC,,-0.5,61,,,M,,9.5,2010-04-17 0:00,,,0,4
-122.6775,53.88416667,,19,PRINCE GEORGE,M,0,,18,,,,,,1096439.2010.4.18,2010,,M,,8.1,,1096439,BC,,0.7,41,,,M,,9.9,2010-04-18 0:00,,,0,4
-122.6775,53.88416667,,23.3,PRINCE GEORGE,M,0,,19,,,,,,1096439.2010.4.19,2010,,M,,5.3,,1096439,BC,,2,33,,,M,,12.7,2010-04-19 0:00,,,0,4
-122.6775,53.88416667,,22.8,PRINCE GEORGE,M,0,,20,,,,,,1096439.2010.4.20,2010,,M,,6.1,,1096439,BC,,0.9,37,,,M,,11.9,2010-04-20 0:00,,,0,4
-122.6775,53.88416667,,13,PRINCE GEORGE,M,0,,21,,,,,,1096439.2010.4.21,2010,,M,,10.6,,1096439,BC,,1.7,35,,,M,,7.4,2010-04-21 0:00,,,5,4
-122.6775,53.88416667,,10.1,PRINCE GEORGE,M,0,,22,,,,,,1096439.2010.4.22,2010,,M,,13.3,,1096439,BC,,-0.7,43,,,M,,4.7,2010-04-22 0:00,,,1.3,4
-122.6775,53.88416667,,11.8,PRINCE GEORGE,M,0,,23,,,,,,1096439.2010.4.23,2010,,M,,14.1,,1096439,BC,,-4.1,33,,,M,,3.9,2010-04-23 0:00,,,0.3,4
-122.6775,53.88416667,,8.1,PRINCE GEORGE,M,0,,24,,,,,,1096439.2010.4.24,2010,,M,,14.2,,1096439,BC,,-0.5,41,,,M,,3.8,2010-04-24 0:00,,,13.3,4
-122.6775,53.88416667,,13.2,PRINCE GEORGE,M,0,,25,,,,,,1096439.2010.4.25,2010,,M,,12.7,,1096439,BC,,-2.6,33,,,M,,5.3,2010-04-25 0:00,,,0,4
-122.6775,53.88416667,,13.7,PRINCE GEORGE,M,0,,26,,,,,,1096439.2010.4.26,2010,,M,,11.8,,1096439,BC,,-1.4,41,,,M,,6.2,2010-04-26 0:00,,,0,4
-122.6775,53.88416667,,14,PRINCE GEORGE,M,0,,27,,,,,,1096439.2010.4.27,2010,,M,,8.4,,1096439,BC,,5.1,35,,,M,,9.6,2010-04-27 0:00,,,5.5,4
-122.6775,53.88416667,,10.1,PRINCE GEORGE,M,0,,28,0,,,,,1096439.2010.4.28,2010,,M,,11.3,,1096439,BC,,3.3,0,,,,,6.7,2010-04-28 0:00,,,0.3,4
-122.6775,53.88416667,,14.1,PRINCE GEORGE,M,0,,30,,,,,,1096439.2010.4.30,2010,,M,,9.2,,1096439,BC,,3.5,46,,,M,,8.8,2010-04-30 0:00,,,0,4
-122.6775,53.88416667,,11.4,PRINCE GEORGE,M,0,,1,,,,,,1096439.2010.5.1,2010,,M,,11.1,,1096439,BC,,2.3,52,,,M,,6.9,2010-05-01 0:00,,,1.1,5
-122.6775,53.88416667,,7.9,PRINCE GEORGE,M,0,,2,,,,,,1096439.2010.5.2,2010,,M,,13.1,,1096439,BC,,1.9,52,,,M,,4.9,2010-05-02 0:00,,,3.5,5
-122.6775,53.88416667,,6.4,PRINCE GEORGE,M,0,,4,0,,,,,1096439.2010.5.4,2010,,M,,15.3,,1096439,BC,,-1,0,,,,,2.7,2010-05-04 0:00,,,1,5
-122.6775,53.88416667,,10.8,PRINCE GEORGE,M,0,,6,,,,,,1096439.2010.5.6,2010,,M,,14.6,,1096439,BC,,-4,33,,,M,,3.4,2010-05-06 0:00,,,0,5
-122.6775,53.88416667,,10.3,PRINCE GEORGE,M,0,,7,,,,,,1096439.2010.5.7,2010,,M,,15.4,,1096439,BC,,-5.1,37,,,M,,2.6,2010-05-07 0:00,,,0,5
-122.6775,53.88416667,,12.3,PRINCE GEORGE,M,0,,8,,,,,,1096439.2010.5.8,2010,,M,,14.1,,1096439,BC,,-4.6,35,,,M,,3.9,2010-05-08 0:00,,,0,5
-122.6775,53.88416667,,14.6,PRINCE GEORGE,M,0,,9,0,,,,,1096439.2010.5.9,2010,,M,,13.3,,1096439,BC,,-5.2,0,,,,,4.7,2010-05-09 0:00,,,0,5
-122.6775,53.88416667,,17,PRINCE GEORGE,M,0,,10,0,,,,,1096439.2010.5.10,2010,,M,,11.3,,1096439,BC,,-3.7,0,,,,,6.7,2010-05-10 0:00,,,0,5
-122.6775,53.88416667,,19.2,PRINCE GEORGE,M,0,,11,0,,,,,1096439.2010.5.11,2010,,M,,7.3,,1096439,BC,,2.1,0,,,,,10.7,2010-05-11 0:00,,,0,5
-122.6775,53.88416667,,17.5,PRINCE GEORGE,M,0,,12,,,,,,1096439.2010.5.12,2010,,M,,9.2,,1096439,BC,,0.1,44,,,M,,8.8,2010-05-12 0:00,,,0,5
-122.6775,53.88416667,,17.9,PRINCE GEORGE,M,0,,13,0,,,,,1096439.2010.5.13,2010,,M,,8.4,,1096439,BC,,1.3,0,,,,,9.6,2010-05-13 0:00,,,0,5
-122.6775,53.88416667,,20.3,PRINCE GEORGE,M,0,,14,,,,,,1096439.2010.5.14,2010,,M,,7.6,,1096439,BC,,0.5,32,,,M,,10.4,2010-05-14 0:00,,,0,5
-122.6775,53.88416667,,21.6,PRINCE GEORGE,M,0,,15,,,,,,1096439.2010.5.15,2010,,M,,5.9,,1096439,BC,,2.6,50,,,M,,12.1,2010-05-15 0:00,,,0,5
-122.6775,53.88416667,,17.2,PRINCE GEORGE,M,0,,16,,,,,,1096439.2010.5.16,2010,,M,,5.4,,1096439,BC,,8,35,,,M,,12.6,2010-05-16 0:00,,,0,5
-122.6775,53.88416667,,22,PRINCE GEORGE,M,0,,17,,,,,,1096439.2010.5.17,2010,,M,,4.1,,1096439,BC,,5.7,37,,,M,,13.9,2010-05-17 0:00,,,0,5
-122.6775,53.88416667,,20.9,PRINCE GEORGE,M,0,,18,,,,,,1096439.2010.5.18,2010,,M,,3.2,,1096439,BC,,8.7,74,,,M,,14.8,2010-05-18 0:00,,,9.3,5
-122.6775,53.88416667,,18.4,PRINCE GEORGE,M,0,,19,,,,,,1096439.2010.5.19,2010,,M,,5.3,,1096439,BC,,7,33,,,M,,12.7,2010-05-19 0:00,,,3.5,5
-122.6775,53.88416667,,15.6,PRINCE GEORGE,M,0,,20,,,,,,1096439.2010.5.20,2010,,M,,7.2,,1096439,BC,,6,59,,,M,,10.8,2010-05-20 0:00,,,0.8,5
-122.6775,53.88416667,,6.2,PRINCE GEORGE,M,0,,21,,,,,,1096439.2010.5.21,2010,,M,,14.8,,1096439,BC,,0.2,35,,,M,,3.2,2010-05-21 0:00,,,24.4,5
-122.6775,53.88416667,,9,PRINCE GEORGE,M,0,,22,,,,,,1096439.2010.5.22,2010,,M,,12.2,,1096439,BC,,2.6,46,,,M,,5.8,2010-05-22 0:00,,,4,5
-122.6775,53.88416667,,13.1,PRINCE GEORGE,M,0,,23,0,,,,,1096439.2010.5.23,2010,,M,,12.7,,1096439,BC,,-2.5,0,,,,,5.3,2010-05-23 0:00,,,0,5
-122.6775,53.88416667,,18.6,PRINCE GEORGE,M,0,,24,,,,,,1096439.2010.5.24,2010,,M,,7.1,,1096439,BC,,3.1,43,,,M,,10.9,2010-05-24 0:00,,,0,5
-122.6775,53.88416667,,18.6,PRINCE GEORGE,M,0,,25,0,,,,,1096439.2010.5.25,2010,,M,,8.5,,1096439,BC,,0.4,0,,,,,9.5,2010-05-25 0:00,,,0,5
-122.6775,53.88416667,,21.3,PRINCE GEORGE,M,0,,26,,,,,,1096439.2010.5.26,2010,,M,,2.6,,1096439,BC,,9.4,52,,,M,,15.4,2010-05-26 0:00,,,0,5
-122.6775,53.88416667,,19.9,PRINCE GEORGE,M,0,,27,,,,,,1096439.2010.5.27,2010,,M,,3.6,,1096439,BC,,8.9,50,,,M,,14.4,2010-05-27 0:00,,,0,5
-122.6775,53.88416667,,18.5,PRINCE GEORGE,M,0,,28,,,,,,1096439.2010.5.28,2010,,M,,4.4,,1096439,BC,,8.6,56,,,M,,13.6,2010-05-28 0:00,,,0,5
-122.6775,53.88416667,,17.2,PRINCE GEORGE,M,0,,29,,,,,,1096439.2010.5.29,2010,,M,,7.5,,1096439,BC,,3.8,33,,,M,,10.5,2010-05-29 0:00,,,0,5
-122.6775,53.88416667,,17.8,PRINCE GEORGE,M,0,,30,,,,,,1096439.2010.5.30,2010,,M,,7.3,,1096439,BC,,3.5,43,,,M,,10.7,2010-05-30 0:00,,,0,5
-122.6775,53.88416667,,,PRINCE GEORGE,M,,,31,0,E,,,,1096439.2010.5.31,2010,,M,,,M,1096439,BC,,4.7,0,M,M,,M,,2010-05-31 0:00,,,0,5
-122.6775,53.88416667,,16.6,PRINCE GEORGE,M,0,,1,,,,,,1096439.2010.6.1,2010,,M,,5.4,,1096439,BC,,8.6,35,,,M,,12.6,2010-06-01 0:00,,,1.5,6
-122.6775,53.88416667,,18.4,PRINCE GEORGE,M,0,,2,,,,,,1096439.2010.6.2,2010,,M,,7,,1096439,BC,,3.6,56,,,M,,11,2010-06-02 0:00,,,18.6,6
-122.6775,53.88416667,,15.2,PRINCE GEORGE,M,0,,3,,,,,,1096439.2010.6.3,2010,,M,,8.2,,1096439,BC,,4.4,33,,,M,,9.8,2010-06-03 0:00,,,0.3,6
-122.6775,53.88416667,,16.7,PRINCE GEORGE,M,0,,4,,,,,,1096439.2010.6.4,2010,,M,,9.4,,1096439,BC,,0.4,39,,,M,,8.6,2010-06-04 0:00,,,0,6
-122.6775,53.88416667,,17.7,PRINCE GEORGE,M,0,,5,0,,,,,1096439.2010.6.5,2010,,M,,6.3,,1096439,BC,,5.6,0,,,,,11.7,2010-06-05 0:00,,,0,6
-122.6775,53.88416667,,18.8,PRINCE GEORGE,M,0,,6,,,,,,1096439.2010.6.6,2010,,M,,8.8,,1096439,BC,,-0.5,57,,,M,,9.2,2010-06-06 0:00,,,0,6
-122.6775,53.88416667,,14.6,PRINCE GEORGE,M,0,,7,0,,,,,1096439.2010.6.7,2010,,M,,6.6,,1096439,BC,,8.2,0,,,,,11.4,2010-06-07 0:00,,,11.1,6
-122.6775,53.88416667,,17,PRINCE GEORGE,M,0,,8,,,,,,1096439.2010.6.8,2010,,M,,6.8,,1096439,BC,,5.4,32,,,M,,11.2,2010-06-08 0:00,,,1,6
-122.6775,53.88416667,,20.3,PRINCE GEORGE,M,0,,9,,,,,,1096439.2010.6.9,2010,,M,,5.3,,1096439,BC,,5,46,,,M,,12.7,2010-06-09 0:00,,,0,6
-122.6775,53.88416667,,21.2,PRINCE GEORGE,M,0,,10,,E,,E,,1096439.2010.6.10,2010,,M,M,3.6,E,1096439,BC,,7.5,,E,E,M,E,14.4,2010-06-10 0:00,,,0,6
-122.6775,53.88416667,,23,PRINCE GEORGE,M,0,,11,,,,,,1096439.2010.6.11,2010,,M,,3,,1096439,BC,,6.9,39,,,M,,15,2010-06-11 0:00,,,0,6
-122.6775,53.88416667,,25.8,PRINCE GEORGE,M,0,,12,,,,,,1096439.2010.6.12,2010,,M,,2.9,,1096439,BC,,4.4,54,,,M,,15.1,2010-06-12 0:00,,,0,6
-122.6775,53.88416667,,17.4,PRINCE GEORGE,M,0,,13,,E,,,,1096439.2010.6.13,2010,,M,,5.1,,1096439,BC,,8.3,39,E,E,M,E,12.9,2010-06-13 0:00,,,0,6
-122.6775,53.88416667,,14.5,PRINCE GEORGE,M,0,,14,,,,,,1096439.2010.6.14,2010,,M,,9.6,,1096439,BC,,2.2,41,,,M,,8.4,2010-06-14 0:00,,,0.3,6
-122.6775,53.88416667,,17.3,PRINCE GEORGE,M,0,,15,0,,,,,1096439.2010.6.15,2010,,M,,9.6,,1096439,BC,,-0.6,0,,,,,8.4,2010-06-15 0:00,,,0,6
-122.6775,53.88416667,,21.5,PRINCE GEORGE,M,0,,16,0,,,,,1096439.2010.6.16,2010,,M,,7.3,,1096439,BC,,-0.2,0,,,,,10.7,2010-06-16 0:00,,,0,6
-122.6775,53.88416667,,21.9,PRINCE GEORGE,M,0,,17,,,,,,1096439.2010.6.17,2010,,M,,5.6,,1096439,BC,,2.9,39,,,M,,12.4,2010-06-17 0:00,,,0,6
-122.6775,53.88416667,,24.2,PRINCE GEORGE,M,0,,18,,,,,,1096439.2010.6.18,2010,,M,,4.3,,1096439,BC,,3.1,33,,,M,,13.7,2010-06-18 0:00,,,0,6
-122.6775,53.88416667,,25.4,PRINCE GEORGE,M,0,,19,,,,,,1096439.2010.6.19,2010,,M,,3.4,,1096439,BC,,3.7,35,,,M,,14.6,2010-06-19 0:00,,,0,6
-122.6775,53.88416667,,26.2,PRINCE GEORGE,M,0,,20,,,,,,1096439.2010.6.20,2010,,M,,1.3,,1096439,BC,,7.2,39,,,M,,16.7,2010-06-20 0:00,,,0,6
-122.6775,53.88416667,,20.5,PRINCE GEORGE,M,0,,21,,,,,,1096439.2010.6.21,2010,,M,,2.3,,1096439,BC,,10.8,32,,,M,,15.7,2010-06-21 0:00,,,0,6
-122.6775,53.88416667,,22.2,PRINCE GEORGE,M,0,,22,0,,,,,1096439.2010.6.22,2010,,M,,4.1,,1096439,BC,,5.5,0,,,,,13.9,2010-06-22 0:00,,,0,6
-122.6775,53.88416667,,21.1,PRINCE GEORGE,M,0,,23,,,,,,1096439.2010.6.23,2010,,M,,2.6,,1096439,BC,,9.6,37,,,M,,15.4,2010-06-23 0:00,,,0.3,6
-122.6775,53.88416667,,20.2,PRINCE GEORGE,M,0,,24,,,,,,1096439.2010.6.24,2010,,M,,2.4,,1096439,BC,,11,32,,,M,,15.6,2010-06-24 0:00,,,3.1,6
-122.6775,53.88416667,,16.9,PRINCE GEORGE,M,0,,25,,,,,,1096439.2010.6.25,2010,,M,,6,,1096439,BC,,7.1,37,,,M,,12,2010-06-25 0:00,,,8.9,6
-122.6775,53.88416667,,21.9,PRINCE GEORGE,M,0,,26,,,,,,1096439.2010.6.26,2010,,M,,4.8,,1096439,BC,,4.4,33,,,M,,13.2,2010-06-26 0:00,,,0,6
-122.6775,53.88416667,,18.6,PRINCE GEORGE,M,0,,27,,E,,E,,1096439.2010.6.27,2010,,M,,3.8,,1096439,BC,,9.8,35,E,E,M,E,14.2,2010-06-27 0:00,,,2.8,6
-122.6775,53.88416667,,16.9,PRINCE GEORGE,M,0,,28,,,,,,1096439.2010.6.28,2010,,M,,5.7,,1096439,BC,,7.7,50,,,M,,12.3,2010-06-28 0:00,,,0.8,6
-122.6775,53.88416667,,17.3,PRINCE GEORGE,M,0,,29,,,,,,1096439.2010.6.29,2010,,M,,6.8,,1096439,BC,,5,32,,,M,,11.2,2010-06-29 0:00,,,0.3,6
-122.6775,53.88416667,,16,PRINCE GEORGE,M,0,,30,,,,,,1096439.2010.6.30,2010,,M,,7.7,,1096439,BC,,4.5,48,,,M,,10.3,2010-06-30 0:00,,,0,6
-122.6775,53.88416667,,18.3,PRINCE GEORGE,M,0,,1,,,,,,1096439.2010.7.1,2010,,M,,9.2,,1096439,BC,,-0.8,32,,,M,,8.8,2010-07-01 0:00,,,0,7
-122.6775,53.88416667,,17.3,PRINCE GEORGE,M,0,,2,,,,,,1096439.2010.7.2,2010,,M,,7.9,,1096439,BC,,2.9,32,,,M,,10.1,2010-07-02 0:00,,,0,7
-122.6775,53.88416667,,20.6,PRINCE GEORGE,M,0,,3,,,,,,1096439.2010.7.3,2010,,M,,6.4,,1096439,BC,,2.5,41,,,M,,11.6,2010-07-03 0:00,,,0,7
-122.6775,53.88416667,,17.4,PRINCE GEORGE,M,0,,4,,,,,,1096439.2010.7.4,2010,,M,,4.7,,1096439,BC,,9.1,48,,,M,,13.3,2010-07-04 0:00,,,8.3,7
