x,y,LOCAL_YEAR,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,STATION_NAME,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,ID,MIN_TEMPERATURE,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,LOCAL_DAY,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW,PROVINCE_CODE
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.13,3.8,8.1,,0,,,,,0,1108395,9.9,2013-10-13 00:00:00,0,,,13,,,,12.4,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.14,3.7,8.1,,0,,,,,0,1108395,9.9,2013-10-14 00:00:00,0,,,14,,,,12.5,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.15,5.6,8.9,,0,,,,,0,1108395,9.1,2013-10-15 00:00:00,0,,,15,,,,12.1,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,35,VANCOUVER INTL A,,,,10,,1108395.2013.10.16,5.1,8.8,,29,,,,,0,1108395,9.2,2013-10-16 00:00:00,0,,,16,,,,12.5,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.17,4.7,7.9,,0,,,,,0,1108395,10.1,2013-10-17 00:00:00,0,,,17,,,,11,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.19,7.2,8.7,,0,,,,,0,1108395,9.3,2013-10-19 00:00:00,0,,,19,,,,10.1,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.20,8.4,9.3,,0,,,,,0,1108395,8.7,2013-10-20 00:00:00,0,,,20,,,,10.2,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.21,7.5,8.6,,0,,,,,0,1108395,9.4,2013-10-21 00:00:00,0,,,21,,,,9.6,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.22,7.1,8.2,,0,,,,,0,1108395,9.8,2013-10-22 00:00:00,0,,,22,,,,9.3,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.23,5.5,7.9,,0,,,,,0,1108395,10.1,2013-10-23 00:00:00,0,,,23,,,,10.2,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.24,3.6,6.8,,0,,,,,0,1108395,11.2,2013-10-24 00:00:00,0,,,24,,,,9.9,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.25,6.2,8.3,,0,,,,,0,1108395,9.7,2013-10-25 00:00:00,0,,,25,,,,10.3,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,35,VANCOUVER INTL A,,,,10,,1108395.2013.10.26,7.6,10.3,,27,,,,T,0,1108395,7.7,2013-10-26 00:00:00,0,,,26,,,T,12.9,,0,BC
-123.18388888888889,49.194722222222225,2013,1.2,,43,VANCOUVER INTL A,,,,10,,1108395.2013.10.27,7.7,11,,7,,,,,0,1108395,7,2013-10-27 00:00:00,1.2,,,27,,,,14.2,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.28,3.5,8.2,,0,,,,,0,1108395,9.8,2013-10-28 00:00:00,0,,,28,,,,12.9,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.29,1,6.9,,0,,,,,0,1108395,11.1,2013-10-29 00:00:00,0,,,29,,,,12.8,,0,BC
-123.18388888888889,49.194722222222225,2013,3.2,,32,VANCOUVER INTL A,,,,10,,1108395.2013.10.30,3.2,7.3,,11,,,,,0,1108395,10.7,2013-10-30 00:00:00,3.2,,,30,,,,11.4,,0,BC
-123.18388888888889,49.194722222222225,2013,7.6,,0,VANCOUVER INTL A,,,,10,,1108395.2013.10.31,8.4,9.6,,0,,,,,0,1108395,8.4,2013-10-31 00:00:00,7.6,,,31,,,,10.8,,0,BC
-123.18388888888889,49.194722222222225,2013,0.8,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.1,9.8,10.9,,0,,,,,0,1108395,7.1,2013-11-01 00:00:00,0.8,,,1,,,,11.9,,0,BC
-123.18388888888889,49.194722222222225,2013,46.6,,61,VANCOUVER INTL A,,,,11,,1108395.2013.11.2,5.4,8,,31,,,,,0,1108395,10,2013-11-02 00:00:00,46.6,,,2,,,,10.6,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.3,1.8,5.3,,0,,,,,0,1108395,12.7,2013-11-03 00:00:00,0,,,3,,,,8.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.4,-0.8,3.4,,0,,,,,0,1108395,14.6,2013-11-04 00:00:00,0,,,4,,,,7.6,,0,BC
-123.18388888888889,49.194722222222225,2013,1.6,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.5,4.2,5.7,,0,,,,,0,1108395,12.3,2013-11-05 00:00:00,1.6,,,5,,,,7.2,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,39,VANCOUVER INTL A,,,,11,,1108395.2013.11.6,3.5,6.6,,7,,,,T,0,1108395,11.4,2013-11-06 00:00:00,0,,,6,,,T,9.6,,0,BC
-123.18388888888889,49.194722222222225,2013,15.6,,48,VANCOUVER INTL A,,,,11,,1108395.2013.11.7,6.3,8.4,,12,,,,,0,1108395,9.6,2013-11-07 00:00:00,15.6,,,7,,,,10.4,,0,BC
-123.18388888888889,49.194722222222225,2013,2.4,,33,VANCOUVER INTL A,,,,11,,1108395.2013.11.8,6.7,9,,26,,,,,0,1108395,9,2013-11-08 00:00:00,2.4,,,8,,,,11.2,,0,BC
-123.18388888888889,49.194722222222225,2013,2.2,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.9,6.3,7.9,,0,,,,,0,1108395,10.1,2013-11-09 00:00:00,2.2,,,9,,,,9.4,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.10,3.7,6.5,,0,,,,,0,1108395,11.5,2013-11-10 00:00:00,0,,,10,,,,9.2,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.11,6,9,,0,,,,,0,1108395,9,2013-11-11 00:00:00,0,,,11,,,,12,,0,BC
-123.18388888888889,49.194722222222225,2013,3,,39,VANCOUVER INTL A,,,,11,,1108395.2013.11.12,7.7,11.2,,11,,,,,0,1108395,6.8,2013-11-12 00:00:00,3,,,12,,,,14.6,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,32,VANCOUVER INTL A,,,,11,,1108395.2013.11.13,7.3,10.6,,18,,,,T,0,1108395,7.4,2013-11-13 00:00:00,0,,,13,,,T,13.9,,0,BC
-123.18388888888889,49.194722222222225,2013,0.6,,44,VANCOUVER INTL A,,,,11,,1108395.2013.11.14,7.3,8.9,,28,,,,,0,1108395,9.1,2013-11-14 00:00:00,0.6,,,14,,,,10.5,,0,BC
-123.18388888888889,49.194722222222225,2013,13.8,,74,VANCOUVER INTL A,,,,11,,1108395.2013.11.15,5.8,7.3,,31,,,,,0,1108395,10.7,2013-11-15 00:00:00,13.8,,,15,,,,8.8,,0,BC
-123.18388888888889,49.194722222222225,2013,0.2,,76,VANCOUVER INTL A,,,,11,,1108395.2013.11.16,1.4,4.5,,29,,,,,0,1108395,13.5,2013-11-16 00:00:00,0.2,,,16,,,,7.5,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,46,VANCOUVER INTL A,,,,11,,1108395.2013.11.17,1.6,6.4,,21,,,,,0,1108395,11.6,2013-11-17 00:00:00,0,,,17,,,,11.2,,0,BC
-123.18388888888889,49.194722222222225,2013,10.8,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.18,5.9,7.2,,0,,,,,0,1108395,10.8,2013-11-18 00:00:00,10.8,,,18,,,,8.4,,0,BC
-123.18388888888889,49.194722222222225,2013,2.6,,63,VANCOUVER INTL A,,,,11,,1108395.2013.11.19,0.5,3.6,,28,,,,,0,1108395,14.4,2013-11-19 00:00:00,2.6,,,19,,,,6.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.20,-3.3,0.4,,0,,,,,0,1108395,17.6,2013-11-20 00:00:00,0,,,20,,,,4.1,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.21,-3.8,0.2,,0,,,,,0,1108395,17.8,2013-11-21 00:00:00,0,,,21,,,,4.1,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.22,-3.4,1.4,,0,,,,,0,1108395,16.6,2013-11-22 00:00:00,0,,,22,,,,6.2,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.23,-2.2,2.2,,0,,,,,0,1108395,15.8,2013-11-23 00:00:00,0,,,23,,,,6.5,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.24,-1,3.5,,0,,,,,0,1108395,14.5,2013-11-24 00:00:00,0,,,24,,,,8,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.25,0.3,5.1,,0,,,,,0,1108395,12.9,2013-11-25 00:00:00,0,,,25,,,,9.8,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.26,-0.2,3.9,,0,,,,,0,1108395,14.1,2013-11-26 00:00:00,0,,,26,,,,8,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.27,1.9,6,,0,,,,,0,1108395,12,2013-11-27 00:00:00,0,,,27,,,,10,,0,BC
-123.18388888888889,49.194722222222225,2013,0.4,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.28,1.5,5.8,,0,,,,,0,1108395,12.2,2013-11-28 00:00:00,0.4,,,28,,,,10.1,,0,BC
-123.18388888888889,49.194722222222225,2013,4.8,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.29,6.9,8.2,,0,,,,,0,1108395,9.8,2013-11-29 00:00:00,4.8,,,29,,,,9.4,,0,BC
-123.18388888888889,49.194722222222225,2013,17.8,,0,VANCOUVER INTL A,,,,11,,1108395.2013.11.30,6.5,7.3,,0,,,,,0,1108395,10.7,2013-11-30 00:00:00,17.8,,,30,,,,8,,0,BC
-123.18388888888889,49.194722222222225,2013,15,,48,VANCOUVER INTL A,,,,12,,1108395.2013.12.1,5.6,8.5,,27,,,,,0,1108395,9.5,2013-12-01 00:00:00,15,,,1,,,,11.3,,0,BC
-123.18388888888889,49.194722222222225,2013,0.6,,57,VANCOUVER INTL A,,,,12,,1108395.2013.12.2,-0.5,3.1,,28,,,,,0,1108395,14.9,2013-12-02 00:00:00,0.6,,,2,,,,6.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.3,-3.8,0.1,,0,,,0,,0,1108395,17.9,2013-12-03 00:00:00,0,,,3,,,,4,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.4,-5.3,-1.3,,0,,,0,,0,1108395,19.3,2013-12-04 00:00:00,0,,,4,,,,2.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.5,-6,-2.8,,0,,,,,0,1108395,20.8,2013-12-05 00:00:00,0,,,5,,,,0.4,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,43,VANCOUVER INTL A,,,,12,,1108395.2013.12.6,-7.6,-4,,10,,,,,0,1108395,22,2013-12-06 00:00:00,0,,,6,,,,-0.3,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.7,-10,-5.9,,0,,,,,0,1108395,23.9,2013-12-07 00:00:00,0,,,7,,,,-1.8,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.8,-8.4,-4.4,,0,,,,,0,1108395,22.4,2013-12-08 00:00:00,0,,,8,,,,-0.3,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,32,VANCOUVER INTL A,,,,12,T,1108395.2013.12.9,-3.4,-2.2,,8,,,0,,0,1108395,20.2,2013-12-09 00:00:00,0.4,,,9,,,,-0.9,,0.2,BC
-123.18388888888889,49.194722222222225,2013,0.2,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.10,-1,0.1,,0,,,0,,0,1108395,17.9,2013-12-10 00:00:00,1.8,,,10,,,,1.1,,1.4,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.11,-0.1,1.8,,0,,,,,0,1108395,16.2,2013-12-11 00:00:00,0,,,11,,,,3.7,,0,BC
-123.18388888888889,49.194722222222225,2013,3.4,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.12,-1.1,1.9,,0,,,,,0,1108395,16.1,2013-12-12 00:00:00,3.4,,,12,,,,4.9,,0,BC
-123.18388888888889,49.194722222222225,2013,5.2,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.13,3.5,4.9,,0,,,,,0,1108395,13.1,2013-12-13 00:00:00,5.2,,,13,,,,6.3,,0,BC
-123.18388888888889,49.194722222222225,2013,0.4,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.14,5.7,6.7,,0,,,,,0,1108395,11.3,2013-12-14 00:00:00,0.4,,,14,,,,7.6,,0,BC
-123.18388888888889,49.194722222222225,2013,0.2,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.15,1.7,5.7,,0,,,0,,0,1108395,12.3,2013-12-15 00:00:00,0.2,,,15,,,,9.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.16,0.6,4.2,,0,,,0,,0,1108395,13.8,2013-12-16 00:00:00,0,,,16,,,,7.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0.6,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.17,0.3,3.2,,0,,,0,,0,1108395,14.8,2013-12-17 00:00:00,0.6,,,17,,,,6,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,65,VANCOUVER INTL A,,,,12,,1108395.2013.12.18,-0.7,2.7,,28,,,0,,0,1108395,15.3,2013-12-18 00:00:00,0,,,18,,,,6,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,T,,12,,1108395.2013.12.19,-3.1,-0.7,,0,,,0,,0,1108395,18.7,2013-12-19 00:00:00,0,,,19,,,T,1.7,,0,BC
-123.18388888888889,49.194722222222225,2013,0.8,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.20,-0.8,0.5,,0,,,8,,0,1108395,17.5,2013-12-20 00:00:00,11.2,,,20,,,,1.8,,10,BC
-123.18388888888889,49.194722222222225,2013,1.4,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.21,0.7,1.8,,0,,,5,,0,1108395,16.2,2013-12-21 00:00:00,1.4,,,21,,,,2.8,,0,BC
-123.18388888888889,49.194722222222225,2013,9.8,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.22,1.5,3.1,,0,,,,,0,1108395,14.9,2013-12-22 00:00:00,9.8,,,22,,,,4.6,,0,BC
-123.18388888888889,49.194722222222225,2013,,E,,VANCOUVER INTL A,E,M,,12,,1108395.2013.12.23,2.4,6.1,E,,,E,,M,0,1108395,11.9,2013-12-23 00:00:00,10,,,23,M,E,E,9.8,M,,BC
-123.18388888888889,49.194722222222225,2013,0,,32,VANCOUVER INTL A,,,,12,,1108395.2013.12.24,2.7,4.6,,27,,,,,0,1108395,13.4,2013-12-24 00:00:00,0,,,24,,,,6.4,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.25,-1.6,2,,0,,,,T,0,1108395,16,2013-12-25 00:00:00,0,,,25,,,T,5.5,,0,BC
-123.18388888888889,49.194722222222225,2013,6.6,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.26,3.8,6.1,,0,,,,,0,1108395,11.9,2013-12-26 00:00:00,6.6,,,26,,,,8.4,,0,BC
-123.18388888888889,49.194722222222225,2013,,M,,VANCOUVER INTL A,M,,,12,,1108395.2013.12.27,2,,M,,,M,0,M,,1108395,,2013-12-27 00:00:00,,,,27,M,E,M,,M,,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.28,1.4,4.1,,0,,,,,0,1108395,13.9,2013-12-28 00:00:00,0,,,28,,,,6.8,,0,BC
-123.18388888888889,49.194722222222225,2013,1.2,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.29,1.4,3.6,,0,,,,,0,1108395,14.4,2013-12-29 00:00:00,1.2,,,29,,,,5.8,,0,BC
-123.18388888888889,49.194722222222225,2013,0,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.30,4.8,5.9,,0,,,,T,0,1108395,12.1,2013-12-30 00:00:00,0,,,30,,,T,7,,0,BC
-123.18388888888889,49.194722222222225,2013,2.2,,0,VANCOUVER INTL A,,,,12,,1108395.2013.12.31,4.9,6.2,,0,,,,,0,1108395,11.8,2013-12-31 00:00:00,2.2,,,31,,,,7.4,,0,BC
-123.18388888888889,49.194722222222225,2014,0.8,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.1,3,4.8,,0,,,,,0,1108395,13.2,2014-01-01 00:00:00,0.8,,,1,,,,6.5,,0,BC
-123.18388888888889,49.194722222222225,2014,13.8,,80,VANCOUVER INTL A,,,,1,,1108395.2014.1.2,5.2,6.4,,28,,,,,0,1108395,11.6,2014-01-02 00:00:00,13.8,,,2,,,,7.5,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,76,VANCOUVER INTL A,,,,1,,1108395.2014.1.3,0.5,3.7,,28,,,,,0,1108395,14.3,2014-01-03 00:00:00,0,,,3,,,,6.8,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.4,-2.9,1,,0,,,,,0,1108395,17,2014-01-04 00:00:00,0,,,4,,,,4.9,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.5,-3.4,0.7,,0,,,,,0,1108395,17.3,2014-01-05 00:00:00,0,,,5,,,,4.7,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.6,-3.2,0.3,,0,,,,,0,1108395,17.7,2014-01-06 00:00:00,0,,,6,,,,3.7,,0,BC
-123.18388888888889,49.194722222222225,2014,12.2,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.7,1.1,4.1,,0,,,,,0,1108395,13.9,2014-01-07 00:00:00,12.2,,,7,,,,7.1,,0,BC
-123.18388888888889,49.194722222222225,2014,19.8,,41,VANCOUVER INTL A,,,,1,,1108395.2014.1.8,5.9,6.9,,12,,,,,0,1108395,11.1,2014-01-08 00:00:00,19.8,,,8,,,,7.8,,0,BC
-123.18388888888889,49.194722222222225,2014,17,,72,VANCOUVER INTL A,,,,1,,1108395.2014.1.9,3.4,5.4,,26,,,,,0,1108395,12.6,2014-01-09 00:00:00,17,,,9,,,,7.3,,0,BC
-123.18388888888889,49.194722222222225,2014,18.8,,46,VANCOUVER INTL A,,,,1,,1108395.2014.1.10,3.1,5.5,,8,,,,,0,1108395,12.5,2014-01-10 00:00:00,18.8,,,10,,,,7.9,,0,BC
-123.18388888888889,49.194722222222225,2014,38.2,,70,VANCOUVER INTL A,,,,1,,1108395.2014.1.11,4.9,7.2,,27,,,,,0,1108395,10.8,2014-01-11 00:00:00,38.2,,,11,,,,9.4,,0,BC
-123.18388888888889,49.194722222222225,2014,8.8,,70,VANCOUVER INTL A,,,,1,,1108395.2014.1.12,3.6,5.1,,27,,,,,0,1108395,12.9,2014-01-12 00:00:00,8.8,,,12,,,,6.6,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.13,3.2,7.7,,0,,,,,0,1108395,10.3,2014-01-13 00:00:00,0,,,13,,,,12.1,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.14,5.5,7.7,,0,,,,,0,1108395,10.3,2014-01-14 00:00:00,0,,,14,,,,9.8,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.15,3.4,5.9,,0,,,,,0,1108395,12.1,2014-01-15 00:00:00,0,,,15,,,,8.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.16,0.1,3.5,,0,,,,,0,1108395,14.5,2014-01-16 00:00:00,0,,,16,,,,6.9,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.17,3.6,4.6,,0,,,,,0,1108395,13.4,2014-01-17 00:00:00,0,,,17,,,,5.5,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.18,1.5,3.5,,0,,,,,0,1108395,14.5,2014-01-18 00:00:00,0,,,18,,,,5.4,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.19,0.7,3.7,,0,,,,,0,1108395,14.3,2014-01-19 00:00:00,0,,,19,,,,6.7,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.20,0.3,3.2,,0,,,,,0,1108395,14.8,2014-01-20 00:00:00,0,,,20,,,,6.1,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.21,-0.6,2.9,,0,,,,,0,1108395,15.1,2014-01-21 00:00:00,0,,,21,,,,6.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.22,1.9,4.6,,0,,,,,0,1108395,13.4,2014-01-22 00:00:00,0,,,22,,,,7.2,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.23,-0.7,2.7,,0,,,,,0,1108395,15.3,2014-01-23 00:00:00,0,,,23,,,,6,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.24,1.5,3.4,,0,,,,,0,1108395,14.6,2014-01-24 00:00:00,0,,,24,,,,5.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.25,-0.4,4.7,,0,,,,,0,1108395,13.3,2014-01-25 00:00:00,0,,,25,,,,9.8,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.26,1.4,2.7,,0,,,,,0,1108395,15.3,2014-01-26 00:00:00,0,,,26,,,,4,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.27,0.7,2.9,,0,,,,,0,1108395,15.1,2014-01-27 00:00:00,0,,,27,,,,5,,0,BC
-123.18388888888889,49.194722222222225,2014,1.2,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.28,4.6,6.1,,0,,,,,0,1108395,11.9,2014-01-28 00:00:00,1.2,,,28,,,,7.6,,0,BC
-123.18388888888889,49.194722222222225,2014,6,,44,VANCOUVER INTL A,,,,1,,1108395.2014.1.29,5.2,6.3,,29,,,,,0,1108395,11.7,2014-01-29 00:00:00,6,,,29,,,,7.3,,0,BC
-123.18388888888889,49.194722222222225,2014,5.6,,37,VANCOUVER INTL A,,,,1,,1108395.2014.1.30,2.8,4.6,,11,,,,,0,1108395,13.4,2014-01-30 00:00:00,5.6,,,30,,,,6.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,1,,1108395.2014.1.31,0.3,2.9,,0,,,,,0,1108395,15.1,2014-01-31 00:00:00,0,,,31,,,,5.5,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,2,,1108395.2014.2.1,-2.1,1,,0,,,,,0,1108395,17,2014-02-01 00:00:00,0,,,1,,,,4.1,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,2,,1108395.2014.2.2,-1.3,2.3,,0,,,,,0,1108395,15.7,2014-02-02 00:00:00,0,,,2,,,,5.9,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,2,,1108395.2014.2.3,-3.8,0.3,,0,,,,,0,1108395,17.7,2014-02-03 00:00:00,0,,,3,,,,4.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,37,VANCOUVER INTL A,,,,2,,1108395.2014.2.4,-5.2,-2,,10,,,,,0,1108395,20,2014-02-04 00:00:00,0,,,4,,,,1.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,57,VANCOUVER INTL A,,,,2,,1108395.2014.2.5,-7.3,-3.5,,10,,,,,0,1108395,21.5,2014-02-05 00:00:00,0,,,5,,,,0.4,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,35,VANCOUVER INTL A,,,,2,,1108395.2014.2.6,-9.9,-4.4,,12,,,,,0,1108395,22.4,2014-02-06 00:00:00,0,,,6,,,,1.1,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,,,2,,1108395.2014.2.7,-5.1,-1.9,,0,,,,,0,1108395,19.9,2014-02-07 00:00:00,0,,,7,,,,1.3,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,33,VANCOUVER INTL A,,,,2,,1108395.2014.2.8,-8.8,-3.5,,29,,,,,0,1108395,21.5,2014-02-08 00:00:00,0,,,8,,,,1.8,,0,BC
-123.18388888888889,49.194722222222225,2014,0,,0,VANCOUVER INTL A,,T,,2,,1108395.2014.2.9,-5.5,-1.3,,0,,,,,0,1108395,19.3,2014-02-09 00:00:00,0,,,9,,,T,3,,0,BC
-123.18388888888889,49.194722222222225,2014,8.4,,37,VANCOUVER INTL A,,,,2,,1108395.2014.2.10,0.7,4,,19,,,,,0,1108395,14,2014-02-10 00:00:00,8.4,,,10,,,,7.3,,0,BC
