"","year","month","yyyymmdd","mintemp","meantemp","maxtemp","totprec","consec","yrmon"
"405",1900,4,1900-04-09,-5,2.8,10.6,0,5,190004
"406",1900,4,1900-04-10,-3.9,4.2,12.2,0,4,190004
"407",1900,4,1900-04-11,1.1,6.1,11.1,0,3,190004
"408",1900,4,1900-04-12,3.3,11.1,18.9,0,2,190004
"409",1900,4,1900-04-13,6.7,11.4,16.1,0,1,190004
"410",1900,4,1900-04-14,6.7,11.4,16.1,3.6,0,190004
"411",1900,4,1900-04-15,-1.1,6.1,13.3,1,0,190004
"412",1900,4,1900-04-16,-1.1,8.1,17.2,0,19,190004
"413",1900,4,1900-04-17,1.1,9.7,18.3,0,18,190004
"414",1900,4,1900-04-18,6.7,14.5,22.2,0,17,190004
"415",1900,4,1900-04-19,5,9.7,14.4,0,16,190004
"416",1900,4,1900-04-20,1.1,7.5,13.9,0,15,190004
"417",1900,4,1900-04-21,-1.1,7.8,16.7,0,14,190004
"418",1900,4,1900-04-22,5,11.4,17.8,0,13,190004
"419",1900,4,1900-04-23,-1.1,7.3,15.6,0,12,190004
"420",1900,4,1900-04-24,-0.6,9.4,19.4,0,11,190004
"421",1900,4,1900-04-25,1.1,10.6,20,0,10,190004
"422",1900,4,1900-04-26,4.4,9.2,13.9,0,9,190004
"423",1900,4,1900-04-27,3.3,10,16.7,0,8,190004
"424",1900,4,1900-04-28,-1.7,9.5,20.6,0,7,190004
"425",1900,4,1900-04-29,0,12.2,24.4,0,6,190004
"426",1900,4,1900-04-30,1.7,14.2,26.7,0,5,190004
"427",1900,5,1900-05-01,2.8,15.3,27.8,0,4,190005
"428",1900,5,1900-05-02,3.3,17,30.6,0,3,190005
"429",1900,5,1900-05-03,4.4,17.5,30.6,0,2,190005
"430",1900,5,1900-05-04,5,17.5,30,0,1,190005
"431",1900,5,1900-05-05,11.1,17,22.8,5.6,0,190005
"432",1900,5,1900-05-06,6.1,12.8,19.4,1,0,190005
"433",1900,5,1900-05-07,7.8,14.5,21.1,0,1,190005
"434",1900,5,1900-05-08,9.4,16.4,23.3,4.6,0,190005
"435",1900,5,1900-05-09,7.8,14.5,21.1,0.8,2,190005
"436",1900,5,1900-05-10,10,16.4,22.8,0,1,190005
"437",1900,5,1900-05-11,11.1,19.2,27.2,1.5,0,190005
"438",1900,5,1900-05-12,3.9,11.1,18.3,0.3,4,190005
"439",1900,5,1900-05-13,8.9,14.5,20,0,3,190005
"440",1900,5,1900-05-14,4.4,12.5,20.6,0,2,190005
"441",1900,5,1900-05-15,11.1,16.7,22.2,0,1,190005
"442",1900,5,1900-05-16,9.4,16.7,23.9,1,0,190005
"443",1900,5,1900-05-17,5,11.1,17.2,0,7,190005
"444",1900,5,1900-05-18,7.2,13.6,20,0,6,190005
"445",1900,5,1900-05-19,5.6,14.2,22.8,0,5,190005
"446",1900,5,1900-05-20,4.2,NA,22.25,0,4,190005
"447",1900,5,1900-05-21,2.8,12.3,21.7,0,3,190005
"448",1900,5,1900-05-22,7.2,12,16.7,0,2,190005
"449",1900,5,1900-05-23,-1.1,8.6,18.3,0,1,190005
"450",1900,5,1900-05-24,3.3,11.7,20,1.3,0,190005
"451",1900,5,1900-05-25,1.7,10.6,19.4,0,1,190005
"452",1900,5,1900-05-26,7.8,11.4,15,11.2,0,190005
"453",1900,5,1900-05-27,1.1,10.3,19.4,0,9,190005
"454",1900,5,1900-05-28,1.7,9.5,17.2,0,8,190005
"455",1900,5,1900-05-29,0.6,8.7,16.7,0,7,190005
"456",1900,5,1900-05-30,8.3,13.9,19.4,0,6,190005
"457",1900,5,1900-05-31,1.7,10.6,19.4,0,5,190005
"458",1900,6,1900-06-01,3.9,14.5,25,0,4,190006
"459",1900,6,1900-06-02,7.2,17.8,28.3,0,3,190006
"460",1900,6,1900-06-03,8.3,17.5,26.7,0,2,190006
"461",1900,6,1900-06-04,12.8,19.8,26.7,0,1,190006
"462",1900,6,1900-06-05,12.8,17.8,22.8,1.3,0,190006
"463",1900,6,1900-06-06,4.4,12.8,21.1,0,2,190006
"464",1900,6,1900-06-07,3.9,12,20,0,1,190006
"465",1900,6,1900-06-08,7.2,13.1,18.9,5.8,0,190006
"466",1900,6,1900-06-09,3.9,11.4,18.9,0.5,6,190006
"467",1900,6,1900-06-10,6.7,17.3,27.8,0,5,190006
"468",1900,6,1900-06-11,3.3,13.9,24.4,0,4,190006
"469",1900,6,1900-06-12,2.8,14.8,26.7,0,3,190006
"470",1900,6,1900-06-13,5.6,17.5,29.4,0,2,190006
"471",1900,6,1900-06-14,6.7,19.5,32.2,0,1,190006
"472",1900,6,1900-06-15,15,22.2,29.4,1.5,0,190006
"473",1900,6,1900-06-16,15,20.6,26.1,7.6,0,190006
"474",1900,6,1900-06-17,12.8,18.9,25,0,2,190006
"475",1900,6,1900-06-18,13.3,19.7,26.1,0.8,1,190006
"476",1900,6,1900-06-19,14.4,19.2,23.9,1.3,0,190006
"477",1900,6,1900-06-20,15,18.9,22.8,1,0,190006
"478",1900,6,1900-06-21,15.6,20,24.4,0,2,190006
"479",1900,6,1900-06-22,16.1,19.7,23.3,0,1,190006
"480",1900,6,1900-06-23,15,20.6,26.1,4.3,0,190006
"481",1900,6,1900-06-24,14.4,21.9,29.4,0.8,2,190006
"482",1900,6,1900-06-25,15.6,23.9,32.2,0,1,190006
"483",1900,6,1900-06-26,10,18.1,26.1,1.8,0,190006
"484",1900,6,1900-06-27,7.2,16.1,25,0,2,190006
"485",1900,6,1900-06-28,10,19.5,28.9,0,1,190006
"486",1900,6,1900-06-29,6.7,15.9,25,1.5,0,190006
"487",1900,6,1900-06-30,6.1,13.4,20.6,1.3,0,190006
"488",1900,7,1900-07-01,8.9,12.8,16.7,2.5,0,190007
"489",1900,7,1900-07-02,9.4,13.1,16.7,6.4,0,190007
"490",1900,7,1900-07-03,8.3,13.3,18.3,1,0,190007
"491",1900,7,1900-07-04,8.3,14.7,21.1,2,0,190007
"492",1900,7,1900-07-05,8.9,15.6,22.2,0.5,28,190007
"493",1900,7,1900-07-06,11.1,16.4,21.7,0.5,27,190007
"494",1900,7,1900-07-07,6.7,15.3,23.9,0,26,190007
"495",1900,7,1900-07-08,10.6,18.4,26.1,0,25,190007
"496",1900,7,1900-07-09,8.9,17.3,25.6,0,24,190007
"497",1900,7,1900-07-10,7.2,17.2,27.2,0,23,190007
"498",1900,7,1900-07-11,11.1,19.7,28.3,0,22,190007
"499",1900,7,1900-07-12,8.3,16.4,24.4,0.8,21,190007
"500",1900,7,1900-07-13,11.7,17.5,23.3,0,20,190007
"501",1900,7,1900-07-14,6.7,16.2,25.6,0,19,190007
"502",1900,7,1900-07-15,11.7,19.8,27.8,0,18,190007
"503",1900,7,1900-07-16,12.2,21.4,30.6,0,17,190007
"504",1900,7,1900-07-17,11.7,20.3,28.9,0,16,190007
"505",1900,7,1900-07-18,6.7,15.6,24.4,0,15,190007
"506",1900,7,1900-07-19,8.9,19.5,30,0,14,190007
"507",1900,7,1900-07-20,12.2,22.8,33.3,0,13,190007
"508",1900,7,1900-07-21,14.4,25,35.6,0,12,190007
"509",1900,7,1900-07-22,10.6,22.3,33.9,0,11,190007
"510",1900,7,1900-07-23,10,22.5,35,0,10,190007
"511",1900,7,1900-07-24,12.2,23.9,35.6,0,9,190007
"512",1900,7,1900-07-25,13.3,21.4,29.4,0,8,190007
"513",1900,7,1900-07-26,14.4,21.9,29.4,0,7,190007
"514",1900,7,1900-07-27,11.1,17.8,24.4,0,6,190007
"515",1900,7,1900-07-28,11.1,20.3,29.4,0,5,190007
"516",1900,7,1900-07-29,12.8,23.1,33.3,0,4,190007
"517",1900,7,1900-07-30,8.3,20.6,32.8,0,3,190007
"518",1900,7,1900-07-31,8.9,21.1,33.3,0,2,190007
"519",1900,8,1900-08-01,13.9,24.2,34.4,0,1,190008
"520",1900,8,1900-08-02,13.3,21.1,28.9,3.3,0,190008
"521",1900,8,1900-08-03,6.7,14.8,22.8,0,2,190008
"522",1900,8,1900-08-04,5.6,14.2,22.8,0,1,190008
"523",1900,8,1900-08-05,9.4,17.2,25,1.3,0,190008
"524",1900,8,1900-08-06,7.8,15.3,22.8,1,0,190008
"525",1900,8,1900-08-07,8.9,15,21.1,0,2,190008
"526",1900,8,1900-08-08,5,14.5,23.9,0,1,190008
"527",1900,8,1900-08-09,12.2,17.8,23.3,9.4,0,190008
"528",1900,8,1900-08-10,12.2,14.7,17.2,7.1,0,190008
"529",1900,8,1900-08-11,11.7,17.5,23.3,2.3,0,190008
"530",1900,8,1900-08-12,11.1,17,22.8,1,0,190008
"531",1900,8,1900-08-13,10.6,19.2,27.8,0,4,190008
"532",1900,8,1900-08-14,8.9,18.4,27.8,0,3,190008
"533",1900,8,1900-08-15,11.7,20.6,29.4,0,2,190008
"534",1900,8,1900-08-16,10.6,17.5,24.4,0.3,1,190008
"535",1900,8,1900-08-17,11.1,14.5,17.8,5.1,0,190008
"536",1900,8,1900-08-18,10,14.5,18.9,4.6,0,190008
"537",1900,8,1900-08-19,7.8,15.6,23.3,0,3,190008
"538",1900,8,1900-08-20,8.9,17.3,25.6,0,2,190008
"539",1900,8,1900-08-21,12.2,20.6,28.9,0,1,190008
"540",1900,8,1900-08-22,7.8,16.4,25,1,0,190008
"541",1900,8,1900-08-23,13.3,19.2,25,5.3,0,190008
"542",1900,8,1900-08-24,13.3,16.4,19.4,0.3,1,190008
"543",1900,8,1900-08-25,7.2,14.2,21.1,4.8,0,190008
"544",1900,8,1900-08-26,5,10,15,1,0,190008
"545",1900,8,1900-08-27,8.3,13.9,19.4,0,4,190008
"546",1900,8,1900-08-28,7.2,14.2,21.1,0,3,190008
"547",1900,8,1900-08-29,10,16.7,23.3,0,2,190008
"548",1900,8,1900-08-30,8.9,16.1,23.3,0,1,190008
"549",1900,8,1900-08-31,10,15.9,21.7,3.6,0,190008
"550",1900,9,1900-09-01,6.7,12.5,18.3,0.5,3,190009
"551",1900,9,1900-09-02,3.3,12,20.6,0,2,190009
"552",1900,9,1900-09-03,8.3,15.6,22.8,0,1,190009
"553",1900,9,1900-09-04,10.6,17,23.3,2.3,0,190009
"554",1900,9,1900-09-05,10,15.3,20.6,0.3,18,190009
"555",1900,9,1900-09-06,7.8,15.6,23.3,0,17,190009
"556",1900,9,1900-09-07,7.8,16.4,25,0,16,190009
"557",1900,9,1900-09-08,11.1,18.6,26.1,0,15,190009
"558",1900,9,1900-09-09,13.3,17.5,21.7,0.5,14,190009
"559",1900,9,1900-09-10,8.9,15,21.1,0,13,190009
"560",1900,9,1900-09-11,5.6,14.5,23.3,0,12,190009
"561",1900,9,1900-09-12,6.1,15,23.9,0,11,190009
"562",1900,9,1900-09-13,6.7,16.4,26.1,0,10,190009
"563",1900,9,1900-09-14,5,12.5,20,0.3,9,190009
"564",1900,9,1900-09-15,5,10.3,15.6,0.3,8,190009
"565",1900,9,1900-09-16,4.4,12.2,20,0,7,190009
"566",1900,9,1900-09-17,5.6,12.8,20,0,6,190009
"567",1900,9,1900-09-18,3.9,12.5,21.1,0,5,190009
"568",1900,9,1900-09-19,2.2,12,21.7,0,4,190009
"569",1900,9,1900-09-20,5,13.6,22.2,0,3,190009
"570",1900,9,1900-09-21,8.3,15,21.7,0,2,190009
"571",1900,9,1900-09-22,11.1,17,22.8,0,1,190009
"572",1900,9,1900-09-23,7.8,12,16.1,16.8,0,190009
"573",1900,9,1900-09-24,5.6,9.2,12.8,2.8,0,190009
"574",1900,9,1900-09-25,-1.1,7.5,16.1,0,15,190009
"575",1900,9,1900-09-26,-2.2,5.9,13.9,0,14,190009
"576",1900,9,1900-09-27,-0.6,6.1,12.8,0,13,190009
"577",1900,9,1900-09-28,2.8,9.5,16.1,0,12,190009
"578",1900,9,1900-09-29,3.9,11.4,18.9,0,11,190009
"579",1900,9,1900-09-30,-1.7,6.1,13.9,0,10,190009
"580",1900,10,1900-10-01,1.1,7.5,13.9,0,9,190010
"581",1900,10,1900-10-02,0,6.1,12.2,0,8,190010
"582",1900,10,1900-10-03,0,7,13.9,0,7,190010
"583",1900,10,1900-10-04,-1.1,5,11.1,0,6,190010
"584",1900,10,1900-10-05,-0.6,6.4,13.3,0.3,5,190010
"585",1900,10,1900-10-06,-0.6,6.4,13.3,0,4,190010
"586",1900,10,1900-10-07,2.8,7.8,12.8,0,3,190010
"587",1900,10,1900-10-08,0,7.8,15.6,0,2,190010
"588",1900,10,1900-10-09,2.2,9.7,17.2,0,1,190010
"589",1900,10,1900-10-10,0,7.2,14.4,1.8,0,190010
"590",1900,10,1900-10-11,-1.7,7.2,16.1,0,8,190010
"591",1900,10,1900-10-12,3.3,8.6,13.9,0,7,190010
"592",1900,10,1900-10-13,7.2,12,16.7,0,6,190010
"593",1900,10,1900-10-14,6.7,12,17.2,0,5,190010
"594",1900,10,1900-10-15,2.2,11.4,20.6,0,4,190010
"595",1900,10,1900-10-16,5.6,12,18.3,0,3,190010
"596",1900,10,1900-10-17,5,11.7,18.3,0,2,190010
"597",1900,10,1900-10-18,5,NA,15,0,1,190010
"598",1900,10,1900-10-19,5,8.4,11.7,3.8,0,190010
"599",1900,10,1900-10-20,5.6,8.7,11.7,1.8,0,190010
"600",1900,10,1900-10-21,7.2,10,12.8,1.8,0,190010
"601",1900,10,1900-10-22,4.4,12.2,20,4.8,0,190010
"602",1900,10,1900-10-23,1.1,7,12.8,0,1,190010
"603",1900,10,1900-10-24,1.1,5.9,10.6,1.3,0,190010
"604",1900,10,1900-10-25,1.7,6.2,10.6,0,4,190010
"605",1900,10,1900-10-26,-1.7,5,11.7,0,3,190010
"606",1900,10,1900-10-27,-2.2,4.5,11.1,0,2,190010
"607",1900,10,1900-10-28,-1.1,3.6,8.3,0.3,1,190010
"608",1900,10,1900-10-29,0.6,5,9.4,1.8,0,190010
"609",1900,10,1900-10-30,-1.7,4.2,10,0,1,190010
"610",1900,10,1900-10-31,1.1,3.4,5.6,5.3,0,190010
"611",1900,11,1900-11-01,-2.8,3.6,10,0,1,190011
"612",1900,11,1900-11-02,0,4.5,8.9,1.3,0,190011
"613",1900,11,1900-11-03,-1.7,4.2,10,1,0,190011
"614",1900,11,1900-11-04,-5,2.5,10,0,11,190011
"615",1900,11,1900-11-05,-6.1,0.3,6.7,0,10,190011
"616",1900,11,1900-11-06,-2.2,2,6.1,0,9,190011
"617",1900,11,1900-11-07,1.7,5.3,8.9,0,8,190011
"618",1900,11,1900-11-08,-2.2,2.8,7.8,0.3,7,190011
"619",1900,11,1900-11-09,-5,2.2,9.4,0,6,190011
"620",1900,11,1900-11-10,-3.9,1.1,6.1,0,5,190011
"621",1900,11,1900-11-11,-7.2,-0.8,5.6,0,4,190011
"622",1900,11,1900-11-12,-1.1,2.3,5.6,0,3,190011
"623",1900,11,1900-11-13,-2.8,2.8,8.3,0,2,190011
"624",1900,11,1900-11-14,-2.2,3.6,9.4,0,1,190011
"625",1900,11,1900-11-15,0,3.6,7.2,4.3,0,190011
"626",1900,11,1900-11-16,0,2.2,4.4,8.4,0,190011
"627",1900,11,1900-11-17,-7.2,-2.5,2.2,10.2,0,190011
"628",1900,11,1900-11-18,-15.6,-9.2,-2.8,2.5,0,190011
"629",1900,11,1900-11-19,-12.2,-10,-7.8,0,3,190011
"630",1900,11,1900-11-20,-19.4,-13.9,-8.3,0,2,190011
"631",1900,11,1900-11-21,-22.8,-16.4,-10,0,1,190011
"632",1900,11,1900-11-22,-14.4,-11.1,-7.8,3.8,0,190011
"633",1900,11,1900-11-23,-8.9,-5.6,-2.2,0,11,190011
"634",1900,11,1900-11-24,-6.7,-2.5,1.7,0,10,190011
"635",1900,11,1900-11-25,-2.8,0.6,3.9,0,9,190011
"636",1900,11,1900-11-26,0,3.6,7.2,0,8,190011
"637",1900,11,1900-11-27,-1.65,NA,6.95,0,7,190011
"638",1900,11,1900-11-28,-3.3,1.7,6.7,0,6,190011
"639",1900,11,1900-11-29,0.6,3.1,5.6,0,5,190011
"640",1900,11,1900-11-30,1.1,3.9,6.7,0,4,190011
"641",1900,12,1900-12-01,-0.6,NA,6.7,0,3,190012
"642",1900,12,1900-12-02,-0.85,NA,6.7,0,2,190012
"643",1900,12,1900-12-03,-1.1,2.8,6.7,0,1,190012
"644",1900,12,1900-12-04,0.6,3.1,5.6,7.4,0,190012
"645",1900,12,1900-12-05,2.8,5.3,7.8,0,1,190012
"646",1900,12,1900-12-06,5,6.1,7.2,2.5,0,190012
"647",1900,12,1900-12-07,0,5.6,11.1,0,12,190012
"648",1900,12,1900-12-08,0.6,5,9.4,0,11,190012
"649",1900,12,1900-12-09,-1.7,2.5,6.7,0,10,190012
"650",1900,12,1900-12-10,-1.7,-0.3,1.1,0,9,190012
"651",1900,12,1900-12-11,0.8,NA,5.85,0,8,190012
"652",1900,12,1900-12-12,2.05,NA,8.225,0,7,190012
"653",1900,12,1900-12-13,2.675,NA,9.4125,0,6,190012
"654",1900,12,1900-12-14,2.9875,NA,10.00625,0,5,190012
"655",1900,12,1900-12-15,3.14375,NA,10.303125,0,4,190012
"656",1900,12,1900-12-16,3.221875,NA,10.4515625,0,3,190012
"657",1900,12,1900-12-17,3.2609375,NA,10.52578125,0,2,190012
"658",1900,12,1900-12-18,3.28046875,NA,10.562890625,0,1,190012
"659",1900,12,1900-12-19,3.290234375,NA,10.5814453125,10.9,0,190012
"660",1900,12,1900-12-20,3.2951171875,NA,10.59072265625,0,12,190012
"661",1900,12,1900-12-21,3.3,7,10.6,0,11,190012
"662",1900,12,1900-12-22,-0.55,NA,8.1,0,10,190012
"663",1900,12,1900-12-23,-4.4,0.6,5.6,0,9,190012
"664",1900,12,1900-12-24,-2.8,1.1,5,0,8,190012
"665",1900,12,1900-12-25,-2.25,NA,2.5,0,7,190012
"666",1900,12,1900-12-26,-1.975,NA,1.25,0,6,190012
"667",1900,12,1900-12-27,-1.8375,NA,0.625,0,5,190012
"668",1900,12,1900-12-28,-1.7,-0.9,0,0,4,190012
"669",1900,12,1900-12-29,-1.7,-1.4,-1.1,0,3,190012
"670",1900,12,1900-12-30,-11.1,-5.9,-0.6,0,2,190012
"671",1900,12,1900-12-31,-10,-6.1,-2.2,0,1,190012
"672",1901,1,1901-01-01,-8.3,-6.4,-4.4,NA,0,190101
"673",1901,1,1901-01-02,-7.2,-4.7,-2.2,NA,0,190101
"674",1901,1,1901-01-03,-10.6,-5.9,-1.1,NA,0,190101
"675",1901,1,1901-01-04,-13.3,-11.4,-9.4,NA,0,190101
"676",1901,1,1901-01-05,-21.7,-16.4,-11.1,NA,0,190101
"677",1901,1,1901-01-06,-18.9,-15.3,-11.7,NA,0,190101
"678",1901,1,1901-01-07,-15.6,-11.4,-7.2,NA,0,190101
"679",1901,1,1901-01-08,-18.9,-13.1,-7.2,NA,0,190101
"680",1901,1,1901-01-09,-23.3,-17.5,-11.7,NA,0,190101
"681",1901,1,1901-01-10,-16.7,-13.9,-11.1,NA,0,190101
"682",1901,1,1901-01-11,-11.7,-6.7,-1.7,NA,0,190101
"683",1901,1,1901-01-12,-5,-2.2,0.6,NA,0,190101
"684",1901,1,1901-01-13,-1.7,2,5.6,NA,0,190101
"685",1901,1,1901-01-14,-1.7,3.6,8.9,NA,0,190101
"686",1901,1,1901-01-15,-5,1.1,7.2,NA,0,190101
"687",1901,1,1901-01-16,-6.7,-0.9,5,NA,0,190101
"688",1901,1,1901-01-17,-1.7,2.2,6.1,NA,0,190101
"689",1901,1,1901-01-18,-5.6,-1.2,3.3,NA,0,190101
"690",1901,1,1901-01-19,-5.6,-2.8,0,NA,0,190101
"691",1901,1,1901-01-20,-5.6,-2.5,0.6,NA,0,190101
"692",1901,1,1901-01-21,-5.6,-1.4,2.8,NA,0,190101
"693",1901,1,1901-01-22,-5,-2,1.1,NA,0,190101
"694",1901,1,1901-01-23,-8.3,-4.2,0,NA,0,190101
"695",1901,1,1901-01-24,-5,-1.7,1.7,NA,0,190101
"696",1901,1,1901-01-25,-5,0,5,NA,0,190101
"697",1901,1,1901-01-26,-3.3,-0.3,2.8,NA,0,190101
"698",1901,1,1901-01-27,-0.6,1.7,3.9,NA,0,190101
"699",1901,1,1901-01-28,-5.6,0,5.6,NA,0,190101
"700",1901,1,1901-01-29,-10.6,-3.4,3.9,NA,0,190101
"701",1901,1,1901-01-30,-11.1,-3.1,5,NA,0,190101
"702",1901,1,1901-01-31,-10,-5.9,-1.7,NA,0,190101
"703",1901,2,1901-02-01,-6.7,-4.2,-1.7,0,1,190102
"704",1901,2,1901-02-02,-4.4,-1.9,0.6,2.5,0,190102
"705",1901,2,1901-02-03,-12.8,-6.4,0,0,12,190102
"706",1901,2,1901-02-04,-15,-7.5,0,0,11,190102
"707",1901,2,1901-02-05,-18.3,-11.7,-5,0,10,190102
"708",1901,2,1901-02-06,-18.3,-12.8,-7.2,0,9,190102
"709",1901,2,1901-02-07,-16.7,-11.4,-6.1,0,8,190102
"710",1901,2,1901-02-08,-17.2,-10.6,-3.9,0,7,190102
"711",1901,2,1901-02-09,-13.9,-10,-6.1,0,6,190102
"712",1901,2,1901-02-10,-12.2,-6.4,-0.6,0,5,190102
"713",1901,2,1901-02-11,-11.7,-4.8,2.2,0,4,190102
"714",1901,2,1901-02-12,-12.2,-5,2.2,0,3,190102
"715",1901,2,1901-02-13,-1.7,0.8,3.3,0,2,190102
"716",1901,2,1901-02-14,0,3.9,7.8,0,1,190102
"717",1901,2,1901-02-15,0,3.9,7.8,2.5,0,190102
"718",1901,2,1901-02-16,1.1,2.8,4.4,63.5,0,190102
"719",1901,2,1901-02-17,-4.75,NA,-0.6,0,3,190102
"720",1901,2,1901-02-18,-7.675,NA,-3.1,0,2,190102
"721",1901,2,1901-02-19,-9.1375,NA,-4.35,0,1,190102
"722",1901,2,1901-02-20,-9.86875,NA,-4.975,2,0,190102
"723",1901,2,1901-02-21,-10.234375,NA,-5.2875,0,2,190102
"724",1901,2,1901-02-22,-10.6,-8.1,-5.6,0,1,190102
"725",1901,2,1901-02-23,-10.6,-5.6,-0.6,6.9,0,190102
"726",1901,2,1901-02-24,-2.8,0.6,3.9,0,2,190102
"727",1901,2,1901-02-25,0,3.9,7.8,0,1,190102
"728",1901,2,1901-02-26,0,2.5,5,2.3,0,190102
"729",1901,2,1901-02-27,1.1,3.9,6.7,0,12,190102
"730",1901,2,1901-02-28,3.9,6.4,8.9,0,11,190102
"731",1901,3,1901-03-01,1.1,4.2,7.2,0,10,190103
"732",1901,3,1901-03-02,1.7,6.7,11.7,0,9,190103
"733",1901,3,1901-03-03,1.7,5,8.3,0,8,190103
"734",1901,3,1901-03-04,-6.7,-1.4,3.9,0,7,190103
"735",1901,3,1901-03-05,-5,-0.9,3.3,0,6,190103
"736",1901,3,1901-03-06,-5.6,0,5.6,0,5,190103
"737",1901,3,1901-03-07,-2.8,0.3,3.3,0,4,190103
"738",1901,3,1901-03-08,0,3.6,7.2,0.3,3,190103
"739",1901,3,1901-03-09,-1.1,4.2,9.4,0.5,2,190103
"740",1901,3,1901-03-10,0,4.5,8.9,0,1,190103
"741",1901,3,1901-03-11,-1.7,3.3,8.3,1.5,0,190103
"742",1901,3,1901-03-12,-1.7,3.6,8.9,0,5,190103
"743",1901,3,1901-03-13,-1.7,3.6,8.9,0,4,190103
"744",1901,3,1901-03-14,-1.7,3.1,7.8,0,3,190103
"745",1901,3,1901-03-15,-2.2,5,12.2,0,2,190103
"746",1901,3,1901-03-16,-1.1,5.9,12.8,0,1,190103
"747",1901,3,1901-03-17,-0.6,6.7,13.9,2.5,0,190103
"748",1901,3,1901-03-18,-1.1,5.3,11.7,0,7,190103
"749",1901,3,1901-03-19,-3.9,4.2,12.2,0,6,190103
"750",1901,3,1901-03-20,0,6.4,12.8,0,5,190103
"751",1901,3,1901-03-21,1.1,7.5,13.9,0,4,190103
"752",1901,3,1901-03-22,-0.6,6.7,13.9,0,3,190103
"753",1901,3,1901-03-23,1.7,7.3,12.8,0,2,190103
"754",1901,3,1901-03-24,-3.3,3.9,11.1,0,1,190103
"755",1901,3,1901-03-25,0.6,5.9,11.1,1.5,0,190103
"756",1901,3,1901-03-26,1.1,7.5,13.9,0,7,190103
"757",1901,3,1901-03-27,-3.9,4.2,12.2,0.5,6,190103
"758",1901,3,1901-03-28,-2.8,4.5,11.7,0,5,190103
"759",1901,3,1901-03-29,-1.7,5,11.7,0,4,190103
"760",1901,3,1901-03-30,-3.9,3.4,10.6,0,3,190103
"761",1901,3,1901-03-31,1.7,6.4,11.1,0,2,190103
"762",1901,4,1901-04-01,0,5.6,11.1,0.8,1,190104
"763",1901,4,1901-04-02,-1.1,4.8,10.6,7.1,0,190104
"764",1901,4,1901-04-03,-3.9,3.4,10.6,0,3,190104
"765",1901,4,1901-04-04,-2.8,3.9,10.6,0,2,190104
"766",1901,4,1901-04-05,1.1,4.2,7.2,0.5,1,190104
"767",1901,4,1901-04-06,-3.3,4.5,12.2,1.3,0,190104
"768",1901,4,1901-04-07,-4.4,1.7,7.8,0,23,190104
"769",1901,4,1901-04-08,-4.4,2.8,10,0,22,190104
"770",1901,4,1901-04-09,-2.8,5,12.8,0,21,190104
"771",1901,4,1901-04-10,1.7,8.9,16.1,0,20,190104
"772",1901,4,1901-04-11,5.6,12,18.3,0,19,190104
"773",1901,4,1901-04-12,-1.7,8.6,18.9,0,18,190104
"774",1901,4,1901-04-13,0,7.2,14.4,0,17,190104
"775",1901,4,1901-04-14,4.4,10.6,16.7,0,16,190104
"776",1901,4,1901-04-15,-5,3.1,11.1,0,15,190104
"777",1901,4,1901-04-16,-4.4,4.5,13.3,0,14,190104
"778",1901,4,1901-04-17,3.3,9.7,16.1,0,13,190104
"779",1901,4,1901-04-18,2.2,10.6,18.9,0,12,190104
"780",1901,4,1901-04-19,1.1,9.5,17.8,0,11,190104
"781",1901,4,1901-04-20,1.7,8.9,16.1,0,10,190104
"782",1901,4,1901-04-21,-1.7,7.2,16.1,0,9,190104
"783",1901,4,1901-04-22,-1.1,4.5,10,0,8,190104
"784",1901,4,1901-04-23,3.3,12,20.6,0,7,190104
"785",1901,4,1901-04-24,-2.8,6.1,15,0,6,190104
"786",1901,4,1901-04-25,-1.1,6.7,14.4,0,5,190104
"787",1901,4,1901-04-26,-3.9,4.5,12.8,0,4,190104
"788",1901,4,1901-04-27,-2.8,6.1,15,0,3,190104
"789",1901,4,1901-04-28,6.1,11.4,16.7,0,2,190104
"790",1901,4,1901-04-29,5,10.3,15.6,0,1,190104
"791",1901,4,1901-04-30,8.3,13.9,19.4,4.1,0,190104
"792",1901,5,1901-05-01,8.3,12.2,16.1,4.3,0,190105
"793",1901,5,1901-05-02,5,10.3,15.6,0,13,190105
"794",1901,5,1901-05-03,2.8,11.4,20,0,12,190105
"795",1901,5,1901-05-04,0.3,NA,21.1,0,11,190105
"796",1901,5,1901-05-05,-0.95,NA,21.65,0,10,190105
"797",1901,5,1901-05-06,-1.575,NA,21.925,0,9,190105
"798",1901,5,1901-05-07,-1.8875,NA,22.0625,0,8,190105
"799",1901,5,1901-05-08,-2.2,10,22.2,0,7,190105
"800",1901,5,1901-05-09,-1.1,7.8,16.7,0,6,190105
"801",1901,5,1901-05-10,-2.8,6.7,16.1,0,5,190105
"802",1901,5,1901-05-11,7.2,12.8,18.3,0,4,190105
"803",1901,5,1901-05-12,3.9,13.4,22.8,0,3,190105
"804",1901,5,1901-05-13,7.8,NA,23.35,0.3,2,190105
"805",1901,5,1901-05-14,2.8,13.4,23.9,0,1,190105
"806",1901,5,1901-05-15,10.6,17,23.3,1.8,0,190105
"807",1901,5,1901-05-16,10,15.6,21.1,2.8,0,190105
"808",1901,5,1901-05-17,4.4,10.8,17.2,0,2,190105
"809",1901,5,1901-05-18,3.3,10.3,17.2,0,1,190105
"810",1901,5,1901-05-19,2.8,9.5,16.1,1.5,0,190105
