"LOCAL_DATE","x","y","TOTAL_PRECIPITATION","STATION_NAME","MAX_TEMPERATURE","MIN_TEMPERATURE","TOTAL_RAIN","MIN_REL_HUMIDITY","LOCAL_YEAR","LOCAL_MONTH","MEAN_TEMPERATURE"
1941-01-06,-122.8,53.8333333333333,0,"Prince_George",-9.4,-15,0,NA,1941,1,-12.2
1941-01-07,-122.8,53.8333333333333,1.8,"Prince_George",-9.4,-15,0,NA,1941,1,-12.2
1941-01-08,-122.8,53.8333333333333,0,"Prince_George",4.4,-20,0,NA,1941,1,-7.8
1941-01-09,-122.8,53.8333333333333,0.5,"Prince_George",8.9,-6.1,0.5,NA,1941,1,1.4
1941-01-10,-122.8,53.8333333333333,7.1,"Prince_George",10.6,1.1,7.1,NA,1941,1,5.9
1941-01-11,-122.8,53.8333333333333,6.6,"Prince_George",4.4,1.1,6.6,NA,1941,1,2.8
1941-01-12,-122.8,53.8333333333333,1,"Prince_George",3.9,1.1,1,NA,1941,1,2.5
1941-01-13,-122.8,53.8333333333333,0.8,"Prince_George",5.6,-1.1,0.8,NA,1941,1,2.3
1941-01-14,-122.8,53.8333333333333,0,"Prince_George",-1.1,-3.9,0,NA,1941,1,-2.5
1941-01-15,-122.8,53.8333333333333,1,"Prince_George",-2.8,-4.4,0,NA,1941,1,-3.6
1941-01-16,-122.8,53.8333333333333,1.5,"Prince_George",-5,-8.9,0,NA,1941,1,-7
1941-01-17,-122.8,53.8333333333333,6.1,"Prince_George",3.9,-7.2,0,NA,1941,1,-1.7
1941-01-18,-122.8,53.8333333333333,0,"Prince_George",5,-1.7,0,NA,1941,1,1.7
1941-01-19,-122.8,53.8333333333333,0,"Prince_George",4.4,-6.1,0,NA,1941,1,-0.9
1941-01-20,-122.8,53.8333333333333,0,"Prince_George",-4.4,-8.3,0,NA,1941,1,-6.4
1941-01-21,-122.8,53.8333333333333,0,"Prince_George",-4.4,-7.8,0,NA,1941,1,-6.1
1941-01-22,-122.8,53.8333333333333,0.3,"Prince_George",-5,-8.3,0,NA,1941,1,-6.7
1941-01-23,-122.8,53.8333333333333,2,"Prince_George",-18.9,-21.7,0,NA,1941,1,-20.3
1941-01-24,-122.8,53.8333333333333,11.7,"Prince_George",-19.4,-23.9,0,NA,1941,1,-21.7
1941-01-25,-122.8,53.8333333333333,3.6,"Prince_George",-15,-21.1,0,NA,1941,1,-18.1
1941-01-26,-122.8,53.8333333333333,1.5,"Prince_George",2.2,-32.8,0,NA,1941,1,-15.3
1941-01-27,-122.8,53.8333333333333,1,"Prince_George",6.7,-15.6,1,NA,1941,1,-4.5
1941-01-28,-122.8,53.8333333333333,0,"Prince_George",11.1,4.4,0,NA,1941,1,7.8
1941-01-29,-122.8,53.8333333333333,4.6,"Prince_George",7.8,-6.1,4.6,NA,1941,1,0.9
1941-01-30,-122.8,53.8333333333333,15.7,"Prince_George",2.8,0,15.7,NA,1941,1,1.4
1941-01-31,-122.8,53.8333333333333,0,"Prince_George",2.8,-2.8,0,NA,1941,1,0
1941-02-01,-122.8,53.8333333333333,0,"Prince_George",10.6,-0.6,0,NA,1941,2,5
1941-02-02,-122.8,53.8333333333333,0,"Prince_George",7.2,-4.4,0,NA,1941,2,1.4
1941-02-03,-122.8,53.8333333333333,0,"Prince_George",7.8,-4.4,0,NA,1941,2,1.7
1941-02-04,-122.8,53.8333333333333,0,"Prince_George",14.4,-1.1,0,NA,1941,2,6.7
1941-02-05,-122.8,53.8333333333333,0,"Prince_George",8.9,3.3,0,NA,1941,2,6.1
1941-02-06,-122.8,53.8333333333333,0,"Prince_George",7.8,-6.7,0,NA,1941,2,0.6
1941-02-07,-122.8,53.8333333333333,0.3,"Prince_George",3.9,-5,0.3,NA,1941,2,-0.6
1941-02-08,-122.8,53.8333333333333,0,"Prince_George",1.1,-5.6,0,NA,1941,2,-2.3
1941-02-09,-122.8,53.8333333333333,0.3,"Prince_George",5,-2.2,0.3,NA,1941,2,1.4
1941-02-10,-122.8,53.8333333333333,6.1,"Prince_George",7.8,-1.1,0,NA,1941,2,3.4
1941-02-11,-122.8,53.8333333333333,0,"Prince_George",2.2,-1.1,0,NA,1941,2,0.6
1941-02-12,-122.8,53.8333333333333,0,"Prince_George",1.7,-12.8,0,NA,1941,2,-5.6
1941-02-13,-122.8,53.8333333333333,0,"Prince_George",3.9,-6.7,0,NA,1941,2,-1.4
1941-02-14,-122.8,53.8333333333333,0,"Prince_George",2.2,-15.6,0,NA,1941,2,-6.7
1941-02-15,-122.8,53.8333333333333,0,"Prince_George",5,-14.4,0,NA,1941,2,-4.7
1941-02-16,-122.8,53.8333333333333,0,"Prince_George",3.9,-15.6,0,NA,1941,2,-5.9
1941-02-17,-122.8,53.8333333333333,0,"Prince_George",3.9,-16.1,0,NA,1941,2,-6.1
1941-02-18,-122.8,53.8333333333333,0,"Prince_George",6.1,-15.6,0,NA,1941,2,-4.8
1941-02-19,-122.8,53.8333333333333,0.3,"Prince_George",1.7,-15.6,0,NA,1941,2,-7
1941-02-20,-122.8,53.8333333333333,0,"Prince_George",-10,-18.3,0,NA,1941,2,-14.2
1941-02-21,-122.8,53.8333333333333,0,"Prince_George",-11.1,-26.1,0,NA,1941,2,-18.6
1941-02-22,-122.8,53.8333333333333,0,"Prince_George",-11.1,-28.3,0,NA,1941,2,-19.7
1941-02-23,-122.8,53.8333333333333,0,"Prince_George",-6.1,-25.6,0,NA,1941,2,-15.9
1941-02-24,-122.8,53.8333333333333,4.6,"Prince_George",-10.6,-20.6,0,NA,1941,2,-15.6
1941-02-25,-122.8,53.8333333333333,6.9,"Prince_George",-8.9,-13.9,0,NA,1941,2,-11.4
1941-02-26,-122.8,53.8333333333333,13.2,"Prince_George",-11.7,-15,0,NA,1941,2,-13.4
1941-02-27,-122.8,53.8333333333333,0,"Prince_George",3.3,-14.4,0,NA,1941,2,-5.6
1941-02-28,-122.8,53.8333333333333,0,"Prince_George",-3.3,-10,0,NA,1941,2,-6.7
1941-03-01,-122.8,53.8333333333333,4.8,"Prince_George",0,-15.6,0,NA,1941,3,-7.8
1941-03-02,-122.8,53.8333333333333,0.3,"Prince_George",-1.1,-11.7,0,NA,1941,3,-6.4
1941-03-03,-122.8,53.8333333333333,0,"Prince_George",3.3,-15,0,NA,1941,3,-5.9
1941-03-04,-122.8,53.8333333333333,0,"Prince_George",3.3,-13.9,0,NA,1941,3,-5.3
1941-03-05,-122.8,53.8333333333333,0,"Prince_George",8.3,-6.7,0,NA,1941,3,0.8
1941-03-06,-122.8,53.8333333333333,1,"Prince_George",7.2,-3.3,1,NA,1941,3,2
1941-03-07,-122.8,53.8333333333333,0,"Prince_George",11.7,0,0,NA,1941,3,5.9
1941-03-08,-122.8,53.8333333333333,0.8,"Prince_George",6.1,-0.6,0.8,NA,1941,3,2.8
1941-03-09,-122.8,53.8333333333333,0,"Prince_George",8.9,-2.2,0,NA,1941,3,3.4
1941-03-10,-122.8,53.8333333333333,0,"Prince_George",11.7,-7.8,0,NA,1941,3,2
1941-03-11,-122.8,53.8333333333333,0,"Prince_George",14.4,-7.2,0,NA,1941,3,3.6
1941-03-12,-122.8,53.8333333333333,0,"Prince_George",13.9,-7.2,0,NA,1941,3,3.4
1941-03-13,-122.8,53.8333333333333,0,"Prince_George",12.8,-6.7,0,NA,1941,3,3.1
1941-03-14,-122.8,53.8333333333333,0.5,"Prince_George",12.2,-1.7,0.5,NA,1941,3,5.3
1941-03-15,-122.8,53.8333333333333,0,"Prince_George",3.3,-5,0,NA,1941,3,-0.9
1941-03-16,-122.8,53.8333333333333,0,"Prince_George",8.3,-5,0,NA,1941,3,1.7
1941-03-17,-122.8,53.8333333333333,0.3,"Prince_George",13.3,-2.2,0.3,NA,1941,3,5.6
1941-03-18,-122.8,53.8333333333333,1,"Prince_George",10,-1.7,1,NA,1941,3,4.2
1941-03-19,-122.8,53.8333333333333,0,"Prince_George",11.7,-2.2,0,NA,1941,3,4.8
1941-03-20,-122.8,53.8333333333333,0,"Prince_George",11.7,-3.3,0,NA,1941,3,4.2
1941-03-21,-122.8,53.8333333333333,1.8,"Prince_George",10.6,3.9,1.8,NA,1941,3,7.3
1941-03-22,-122.8,53.8333333333333,0,"Prince_George",11.1,-1.1,0,NA,1941,3,5
1941-03-23,-122.8,53.8333333333333,0.5,"Prince_George",11.1,-5.6,0.5,NA,1941,3,2.8
1941-03-24,-122.8,53.8333333333333,5.1,"Prince_George",8.3,0,5.1,NA,1941,3,4.2
1941-03-25,-122.8,53.8333333333333,0,"Prince_George",13.9,3.9,0,NA,1941,3,8.9
1941-03-26,-122.8,53.8333333333333,0,"Prince_George",16.7,-5.6,0,NA,1941,3,5.6
1941-03-27,-122.8,53.8333333333333,0,"Prince_George",18.3,-6.1,0,NA,1941,3,6.1
1941-03-28,-122.8,53.8333333333333,0,"Prince_George",17.8,-2.2,0,NA,1941,3,7.8
1941-03-29,-122.8,53.8333333333333,0,"Prince_George",17.8,-3.9,0,NA,1941,3,7
1941-03-30,-122.8,53.8333333333333,0.8,"Prince_George",13.9,-4.4,0.8,NA,1941,3,4.8
1941-03-31,-122.8,53.8333333333333,0,"Prince_George",14.4,-3.9,0,NA,1941,3,5.3
1941-04-01,-122.8,53.8333333333333,0,"Prince_George",18.9,0,0,NA,1941,4,9.5
1941-04-02,-122.8,53.8333333333333,0,"Prince_George",14.4,-2.2,0,NA,1941,4,6.1
1941-04-03,-122.8,53.8333333333333,1,"Prince_George",18.3,-0.6,1,NA,1941,4,8.9
1941-04-04,-122.8,53.8333333333333,1.5,"Prince_George",11.7,-1.1,1.5,NA,1941,4,5.3
1941-04-05,-122.8,53.8333333333333,0.8,"Prince_George",15,0,0.8,NA,1941,4,7.5
1941-04-06,-122.8,53.8333333333333,0,"Prince_George",16.1,3.9,0,NA,1941,4,10
1941-04-07,-122.8,53.8333333333333,0,"Prince_George",18.9,7.2,0,NA,1941,4,13.1
1941-04-08,-122.8,53.8333333333333,0,"Prince_George",18.3,4.4,0,NA,1941,4,11.4
1941-04-09,-122.8,53.8333333333333,2.5,"Prince_George",17.2,0.6,2.5,NA,1941,4,8.9
1941-04-10,-122.8,53.8333333333333,0,"Prince_George",11.7,3.3,0,NA,1941,4,7.5
1941-04-11,-122.8,53.8333333333333,0,"Prince_George",15.6,-3.3,0,NA,1941,4,6.2
1941-04-12,-122.8,53.8333333333333,1,"Prince_George",12.2,-1.1,1,NA,1941,4,5.6
1941-04-13,-122.8,53.8333333333333,2.8,"Prince_George",15.6,-3.9,2.8,NA,1941,4,5.9
1941-04-14,-122.8,53.8333333333333,11.4,"Prince_George",8.9,6.1,11.4,NA,1941,4,7.5
1941-04-15,-122.8,53.8333333333333,0,"Prince_George",7.8,1.7,0,NA,1941,4,4.8
1941-04-16,-122.8,53.8333333333333,0.3,"Prince_George",11.1,-2.2,0.3,NA,1941,4,4.5
1941-04-17,-122.8,53.8333333333333,0,"Prince_George",15.6,-6.7,0,NA,1941,4,4.5
1941-04-18,-122.8,53.8333333333333,0,"Prince_George",18.3,-4.4,0,NA,1941,4,7
1941-04-19,-122.8,53.8333333333333,0,"Prince_George",20.6,-4.4,0,NA,1941,4,8.1
1941-04-20,-122.8,53.8333333333333,0,"Prince_George",20.6,-1.1,0,NA,1941,4,9.8
1941-04-21,-122.8,53.8333333333333,0,"Prince_George",20,-2.2,0,NA,1941,4,8.9
1941-04-22,-122.8,53.8333333333333,0,"Prince_George",21.7,-3.9,0,NA,1941,4,8.9
1941-04-23,-122.8,53.8333333333333,0,"Prince_George",18.3,1.7,0,NA,1941,4,10
1941-04-24,-122.8,53.8333333333333,0,"Prince_George",20.6,-3.3,0,NA,1941,4,8.7
1941-04-25,-122.8,53.8333333333333,0,"Prince_George",23.3,-2.8,0,NA,1941,4,10.3
1941-04-26,-122.8,53.8333333333333,0,"Prince_George",25.6,-2.8,0,NA,1941,4,11.4
1941-04-27,-122.8,53.8333333333333,0.3,"Prince_George",21.7,5.6,0.3,NA,1941,4,13.7
1941-04-28,-122.8,53.8333333333333,0,"Prince_George",20.6,0.6,0,NA,1941,4,10.6
1941-04-29,-122.8,53.8333333333333,1.5,"Prince_George",20.6,3.3,1.5,NA,1941,4,12
1941-04-30,-122.8,53.8333333333333,3.3,"Prince_George",17.8,7.8,3.3,NA,1941,4,12.8
1941-05-01,-122.8,53.8333333333333,9.9,"Prince_George",16.1,6.7,9.9,NA,1941,5,11.4
1941-05-02,-122.8,53.8333333333333,2.3,"Prince_George",20,4.4,2.3,NA,1941,5,12.2
1941-05-03,-122.8,53.8333333333333,8.6,"Prince_George",12.8,6.7,8.6,NA,1941,5,9.8
1941-05-04,-122.8,53.8333333333333,0,"Prince_George",16.1,4.4,0,NA,1941,5,10.3
1941-05-05,-122.8,53.8333333333333,0,"Prince_George",17.8,3.3,0,NA,1941,5,10.6
1941-05-06,-122.8,53.8333333333333,1,"Prince_George",15.6,2.8,1,NA,1941,5,9.2
1941-05-07,-122.8,53.8333333333333,2,"Prince_George",16.7,2.8,2,NA,1941,5,9.8
1941-05-08,-122.8,53.8333333333333,0,"Prince_George",16.7,0,0,NA,1941,5,8.4
1941-05-09,-122.8,53.8333333333333,1,"Prince_George",17.8,0.6,1,NA,1941,5,9.2
1941-05-10,-122.8,53.8333333333333,0,"Prince_George",21.7,0,0,NA,1941,5,10.9
1941-05-11,-122.8,53.8333333333333,4.3,"Prince_George",13.9,7.8,4.3,NA,1941,5,10.9
1941-05-12,-122.8,53.8333333333333,2.5,"Prince_George",18.3,2.2,2.5,NA,1941,5,10.3
1941-05-13,-122.8,53.8333333333333,5.1,"Prince_George",16.7,3.3,5.1,NA,1941,5,10
1941-05-14,-122.8,53.8333333333333,0,"Prince_George",18.3,0,0,NA,1941,5,9.2
1941-05-15,-122.8,53.8333333333333,2.5,"Prince_George",14.4,6.7,2.5,NA,1941,5,10.6
1941-05-16,-122.8,53.8333333333333,1,"Prince_George",17.8,6.7,1,NA,1941,5,12.3
1941-05-17,-122.8,53.8333333333333,10.9,"Prince_George",16.1,2.8,10.9,NA,1941,5,9.5
1941-05-18,-122.8,53.8333333333333,0,"Prince_George",13.9,0.6,0,NA,1941,5,7.3
1941-05-19,-122.8,53.8333333333333,0,"Prince_George",13.9,4.4,0,NA,1941,5,9.2
1941-05-20,-122.8,53.8333333333333,0,"Prince_George",13.9,-1.1,0,NA,1941,5,6.4
1941-05-21,-122.8,53.8333333333333,0,"Prince_George",17.8,-1.1,0,NA,1941,5,8.4
1941-05-22,-122.8,53.8333333333333,0,"Prince_George",24.4,-4.4,0,NA,1941,5,10
1941-05-23,-122.8,53.8333333333333,0,"Prince_George",21.1,1.1,0,NA,1941,5,11.1
1941-05-24,-122.8,53.8333333333333,0,"Prince_George",20,-1.1,0,NA,1941,5,9.5
1941-05-25,-122.8,53.8333333333333,0,"Prince_George",16.7,5,0,NA,1941,5,10.9
1941-05-26,-122.8,53.8333333333333,0,"Prince_George",21.1,-5,0,NA,1941,5,8.1
1941-05-27,-122.8,53.8333333333333,2,"Prince_George",20.6,5,2,NA,1941,5,12.8
1941-05-28,-122.8,53.8333333333333,0,"Prince_George",22.8,6.7,0,NA,1941,5,14.8
1941-05-29,-122.8,53.8333333333333,0,"Prince_George",22.8,4.4,0,NA,1941,5,13.6
1941-05-30,-122.8,53.8333333333333,0,"Prince_George",27.2,2.2,0,NA,1941,5,14.7
1941-05-31,-122.8,53.8333333333333,6.1,"Prince_George",29.4,10,6.1,NA,1941,5,19.7
1941-06-01,-122.8,53.8333333333333,10.2,"Prince_George",21.7,6.1,10.2,NA,1941,6,13.9
1941-06-02,-122.8,53.8333333333333,8.6,"Prince_George",18.3,10,8.6,NA,1941,6,14.2
1941-06-03,-122.8,53.8333333333333,8.6,"Prince_George",18.9,4.4,8.6,NA,1941,6,11.7
1941-06-04,-122.8,53.8333333333333,1.3,"Prince_George",22.2,7.2,1.3,NA,1941,6,14.7
1941-06-05,-122.8,53.8333333333333,0,"Prince_George",22.2,5,0,NA,1941,6,13.6
1941-06-06,-122.8,53.8333333333333,1.5,"Prince_George",18.9,11.1,1.5,NA,1941,6,15
1941-06-07,-122.8,53.8333333333333,4.1,"Prince_George",15,11.1,4.1,NA,1941,6,13.1
1941-06-08,-122.8,53.8333333333333,2.5,"Prince_George",18.3,9.4,2.5,NA,1941,6,13.9
1941-06-09,-122.8,53.8333333333333,0.3,"Prince_George",17.2,4.4,0.3,NA,1941,6,10.8
1941-06-10,-122.8,53.8333333333333,2,"Prince_George",21.7,7.2,2,NA,1941,6,14.5
1941-06-11,-122.8,53.8333333333333,0,"Prince_George",27.8,7.8,0,NA,1941,6,17.8
1941-06-12,-122.8,53.8333333333333,7.4,"Prince_George",21.1,11.1,7.4,NA,1941,6,16.1
1941-06-13,-122.8,53.8333333333333,0.3,"Prince_George",22.2,9.4,0.3,NA,1941,6,15.8
1941-06-14,-122.8,53.8333333333333,0,"Prince_George",22.8,7.2,0,NA,1941,6,15
1941-06-15,-122.8,53.8333333333333,7.6,"Prince_George",14.4,5.6,7.6,NA,1941,6,10
1941-06-16,-122.8,53.8333333333333,3.6,"Prince_George",21.7,10,3.6,NA,1941,6,15.9
1941-06-17,-122.8,53.8333333333333,6.6,"Prince_George",18.9,10.6,6.6,NA,1941,6,14.8
1941-06-18,-122.8,53.8333333333333,5.1,"Prince_George",16.1,8.3,5.1,NA,1941,6,12.2
1941-06-19,-122.8,53.8333333333333,2.5,"Prince_George",19.4,8.3,2.5,NA,1941,6,13.9
1941-06-20,-122.8,53.8333333333333,2.5,"Prince_George",23.3,4.4,2.5,NA,1941,6,13.9
1941-06-21,-122.8,53.8333333333333,0,"Prince_George",22.8,4.4,0,NA,1941,6,13.6
1941-06-22,-122.8,53.8333333333333,1.8,"Prince_George",29.4,10,1.8,NA,1941,6,19.7
1941-06-23,-122.8,53.8333333333333,1.3,"Prince_George",21.7,10,1.3,NA,1941,6,15.9
1941-06-24,-122.8,53.8333333333333,0.5,"Prince_George",23.3,5.6,0.5,NA,1941,6,14.5
1941-06-25,-122.8,53.8333333333333,21.6,"Prince_George",15.6,10.6,21.6,NA,1941,6,13.1
1941-06-26,-122.8,53.8333333333333,0,"Prince_George",22.8,10.6,0,NA,1941,6,16.7
1941-06-27,-122.8,53.8333333333333,0,"Prince_George",26.1,5.6,0,NA,1941,6,15.9
1941-06-28,-122.8,53.8333333333333,0,"Prince_George",26.1,10.6,0,NA,1941,6,18.4
1941-06-29,-122.8,53.8333333333333,1,"Prince_George",26.1,6.7,1,NA,1941,6,16.4
1941-06-30,-122.8,53.8333333333333,0,"Prince_George",27.2,12.2,0,NA,1941,6,19.7
1941-07-01,-122.8,53.8333333333333,11.7,"Prince_George",24.4,6.7,11.7,NA,1941,7,15.6
1941-07-02,-122.8,53.8333333333333,1,"Prince_George",25,9.4,1,NA,1941,7,17.2
1941-07-03,-122.8,53.8333333333333,0,"Prince_George",27.8,7.2,0,NA,1941,7,17.5
1941-07-04,-122.8,53.8333333333333,0,"Prince_George",27.8,7.8,0,NA,1941,7,17.8
1941-07-05,-122.8,53.8333333333333,1,"Prince_George",23.9,12.8,1,NA,1941,7,18.4
1941-07-06,-122.8,53.8333333333333,3.8,"Prince_George",25.6,10,3.8,NA,1941,7,17.8
1941-07-07,-122.8,53.8333333333333,8.1,"Prince_George",20,11.7,8.1,NA,1941,7,15.9
1941-07-08,-122.8,53.8333333333333,0,"Prince_George",15,7.8,0,NA,1941,7,11.4
1941-07-09,-122.8,53.8333333333333,0.5,"Prince_George",17.2,8.9,0.5,NA,1941,7,13.1
1941-07-10,-122.8,53.8333333333333,0,"Prince_George",22.8,10.6,0,NA,1941,7,16.7
1941-07-11,-122.8,53.8333333333333,0,"Prince_George",27.2,5.6,0,NA,1941,7,16.4
1941-07-12,-122.8,53.8333333333333,0,"Prince_George",26.1,8.9,0,NA,1941,7,17.5
1941-07-13,-122.8,53.8333333333333,0,"Prince_George",30.6,6.1,0,NA,1941,7,18.4
1941-07-14,-122.8,53.8333333333333,0,"Prince_George",33.9,10,0,NA,1941,7,22
1941-07-15,-122.8,53.8333333333333,0,"Prince_George",36.1,12.8,0,NA,1941,7,24.5
1941-07-16,-122.8,53.8333333333333,0,"Prince_George",37.8,12.2,0,NA,1941,7,25
1941-07-17,-122.8,53.8333333333333,0.3,"Prince_George",38.9,14.4,0.3,NA,1941,7,26.7
1941-07-18,-122.8,53.8333333333333,5.1,"Prince_George",32.2,19.4,5.1,NA,1941,7,25.8
1941-07-19,-122.8,53.8333333333333,0.8,"Prince_George",29.4,12.8,0.8,NA,1941,7,21.1
1941-07-20,-122.8,53.8333333333333,8.6,"Prince_George",22.2,10.6,8.6,NA,1941,7,16.4
1941-07-21,-122.8,53.8333333333333,6.6,"Prince_George",19.4,11.1,6.6,NA,1941,7,15.3
1941-07-22,-122.8,53.8333333333333,1.3,"Prince_George",19.4,10,1.3,NA,1941,7,14.7
1941-07-23,-122.8,53.8333333333333,6.1,"Prince_George",22.8,10.6,6.1,NA,1941,7,16.7
1941-07-24,-122.8,53.8333333333333,0,"Prince_George",27.8,8.9,0,NA,1941,7,18.4
1941-07-25,-122.8,53.8333333333333,0,"Prince_George",27.8,11.1,0,NA,1941,7,19.5
1941-07-26,-122.8,53.8333333333333,0.8,"Prince_George",26.1,8.9,0.8,NA,1941,7,17.5
1941-07-27,-122.8,53.8333333333333,0,"Prince_George",24.4,6.7,0,NA,1941,7,15.6
1941-07-28,-122.8,53.8333333333333,0,"Prince_George",28.9,4.4,0,NA,1941,7,16.7
1941-07-29,-122.8,53.8333333333333,0,"Prince_George",26.1,11.1,0,NA,1941,7,18.6
1941-07-30,-122.8,53.8333333333333,4.6,"Prince_George",17.8,10,4.6,NA,1941,7,13.9
1941-07-31,-122.8,53.8333333333333,0,"Prince_George",20.6,6.7,0,NA,1941,7,13.7
1941-08-01,-122.8,53.8333333333333,0,"Prince_George",20,1.7,0,NA,1941,8,10.9
1941-08-02,-122.8,53.8333333333333,0.5,"Prince_George",20,6.1,0.5,NA,1941,8,13.1
1941-08-03,-122.8,53.8333333333333,4.6,"Prince_George",19.4,7.2,4.6,NA,1941,8,13.3
1941-08-04,-122.8,53.8333333333333,2.5,"Prince_George",20,10,2.5,NA,1941,8,15
1941-08-05,-122.8,53.8333333333333,0,"Prince_George",22.2,8.3,0,NA,1941,8,15.3
1941-08-06,-122.8,53.8333333333333,0.8,"Prince_George",25,4.4,0.8,NA,1941,8,14.7
1941-08-07,-122.8,53.8333333333333,0,"Prince_George",28.9,5.6,0,NA,1941,8,17.3
1941-08-08,-122.8,53.8333333333333,0,"Prince_George",29.4,8.9,0,NA,1941,8,19.2
1941-08-09,-122.8,53.8333333333333,7.9,"Prince_George",28.3,5.6,7.9,NA,1941,8,17
1941-08-10,-122.8,53.8333333333333,0,"Prince_George",28.9,5.6,0,NA,1941,8,17.3
1941-08-11,-122.8,53.8333333333333,0,"Prince_George",32.8,6.7,0,NA,1941,8,19.8
1941-08-12,-122.8,53.8333333333333,1,"Prince_George",26.1,14.4,1,NA,1941,8,20.3
1941-08-13,-122.8,53.8333333333333,0,"Prince_George",27.8,6.1,0,NA,1941,8,17
1941-08-14,-122.8,53.8333333333333,17.8,"Prince_George",27.8,11.1,17.8,NA,1941,8,19.5
1941-08-15,-122.8,53.8333333333333,0,"Prince_George",22.2,11.1,0,NA,1941,8,16.7
1941-08-16,-122.8,53.8333333333333,0,"Prince_George",27.8,12.8,0,NA,1941,8,20.3
1941-08-17,-122.8,53.8333333333333,0,"Prince_George",27.2,7.2,0,NA,1941,8,17.2
1941-08-18,-122.8,53.8333333333333,0,"Prince_George",29.4,5.6,0,NA,1941,8,17.5
1941-08-19,-122.8,53.8333333333333,0,"Prince_George",28.9,5.6,0,NA,1941,8,17.3
1941-08-20,-122.8,53.8333333333333,0,"Prince_George",30,6.7,0,NA,1941,8,18.4
1941-08-21,-122.8,53.8333333333333,0,"Prince_George",31.7,7.2,0,NA,1941,8,19.5
1941-08-22,-122.8,53.8333333333333,1.5,"Prince_George",28.3,11.1,1.5,NA,1941,8,19.7
1941-08-23,-122.8,53.8333333333333,1,"Prince_George",21.1,10,1,NA,1941,8,15.6
1941-08-24,-122.8,53.8333333333333,6.4,"Prince_George",15.6,8.9,6.4,NA,1941,8,12.3
1941-08-25,-122.8,53.8333333333333,6.1,"Prince_George",22.2,11.1,6.1,NA,1941,8,16.7
1941-08-26,-122.8,53.8333333333333,0,"Prince_George",25.6,8.3,0,NA,1941,8,17
1941-08-27,-122.8,53.8333333333333,0,"Prince_George",22.8,3.9,0,NA,1941,8,13.4
1941-08-28,-122.8,53.8333333333333,0,"Prince_George",22.8,2.8,0,NA,1941,8,12.8
1941-08-29,-122.8,53.8333333333333,22.9,"Prince_George",22.2,8.3,22.9,NA,1941,8,15.3
1941-08-30,-122.8,53.8333333333333,11.9,"Prince_George",9.4,4.4,11.9,NA,1941,8,6.9
1941-08-31,-122.8,53.8333333333333,11.4,"Prince_George",17.8,6.1,11.4,NA,1941,8,12
1941-09-01,-122.8,53.8333333333333,0,"Prince_George",18.3,7.2,0,NA,1941,9,12.8
1941-09-02,-122.8,53.8333333333333,1,"Prince_George",21.1,3.9,1,NA,1941,9,12.5
1941-09-03,-122.8,53.8333333333333,12.7,"Prince_George",15,7.8,12.7,NA,1941,9,11.4
1941-09-04,-122.8,53.8333333333333,0.5,"Prince_George",18.9,10,0.5,NA,1941,9,14.5
1941-09-05,-122.8,53.8333333333333,6.1,"Prince_George",18.3,5.6,6.1,NA,1941,9,12
1941-09-06,-122.8,53.8333333333333,2.8,"Prince_George",16.1,7.8,2.8,NA,1941,9,12
1941-09-07,-122.8,53.8333333333333,0,"Prince_George",18.9,2.2,0,NA,1941,9,10.6
1941-09-08,-122.8,53.8333333333333,2.5,"Prince_George",16.1,5.6,2.5,NA,1941,9,10.9
1941-09-09,-122.8,53.8333333333333,12.7,"Prince_George",14.4,5.6,12.7,NA,1941,9,10
1941-09-10,-122.8,53.8333333333333,5.3,"Prince_George",15,3.3,5.3,NA,1941,9,9.2
1941-09-11,-122.8,53.8333333333333,2,"Prince_George",12.2,6.7,2,NA,1941,9,9.5
1941-09-12,-122.8,53.8333333333333,7.1,"Prince_George",16.1,6.7,7.1,NA,1941,9,11.4
1941-09-13,-122.8,53.8333333333333,24.6,"Prince_George",12.2,6.7,24.6,NA,1941,9,9.5
1941-09-14,-122.8,53.8333333333333,5.1,"Prince_George",13.3,6.1,5.1,NA,1941,9,9.7
1941-09-15,-122.8,53.8333333333333,6.9,"Prince_George",12.8,4.4,6.9,NA,1941,9,8.6
1941-09-16,-122.8,53.8333333333333,3.6,"Prince_George",12.8,5.6,3.6,NA,1941,9,9.2
1941-09-17,-122.8,53.8333333333333,0,"Prince_George",12.2,1.7,0,NA,1941,9,7
1941-09-18,-122.8,53.8333333333333,0.3,"Prince_George",13.3,-2.2,0.3,NA,1941,9,5.6
1941-09-19,-122.8,53.8333333333333,0.8,"Prince_George",8.9,-3.9,0.8,NA,1941,9,2.5
1941-09-20,-122.8,53.8333333333333,3.6,"Prince_George",12.2,-1.1,3.6,NA,1941,9,5.6
1941-09-21,-122.8,53.8333333333333,19.6,"Prince_George",10,2.8,19.6,NA,1941,9,6.4
1941-09-22,-122.8,53.8333333333333,0.5,"Prince_George",14.4,7.2,0.5,NA,1941,9,10.8
1941-09-23,-122.8,53.8333333333333,0.8,"Prince_George",13.3,8.3,0.8,NA,1941,9,10.8
1941-09-24,-122.8,53.8333333333333,0,"Prince_George",17.2,-0.6,0,NA,1941,9,8.3
1941-09-25,-122.8,53.8333333333333,20.1,"Prince_George",12.2,4.4,20.1,NA,1941,9,8.3
1941-09-26,-122.8,53.8333333333333,1,"Prince_George",8.9,1.7,1,NA,1941,9,5.3
